task_id,household_id,device_id,energy_kwh,duration_min,start_time,end_time,earliest_start,latest_end,max_delay_min,comfort_class
electric_stove_322,family_with_children,electric_stove,1.0,25,2024-03-25 07:40:00,2024-03-25 08:05:00,2024-03-25 07:40:00,2024-03-25 08:05:00,0,none
washing_machine_323,family_with_children,washing_machine,0.5583,67,2024-03-25 10:10:00,2024-03-25 11:17:00,2024-03-25 10:10:00,2024-03-25 17:17:00,360,low
dishwasher_324,family_with_children,dishwasher,1.86,93,2024-03-25 12:20:00,2024-03-25 13:53:00,2024-03-25 12:20:00,2024-03-26 01:53:00,720,low
dryer_325,family_with_children,dryer,2.55,51,2024-03-25 15:10:00,2024-03-25 16:01:00,2024-03-25 15:10:00,2024-03-25 22:01:00,360,low
washing_machine_326,family_with_children,washing_machine,0.4333,52,2024-03-26 09:20:00,2024-03-26 10:12:00,2024-03-26 09:20:00,2024-03-26 16:12:00,360,low
dishwasher_327,family_with_children,dishwasher,1.7,85,2024-03-26 12:00:00,2024-03-26 13:25:00,2024-03-26 12:00:00,2024-03-27 01:25:00,720,low
vacuum_cleaner_328,family_with_children,vacuum_cleaner,0.52,26,2024-03-26 12:00:00,2024-03-26 12:26:00,2024-03-26 12:00:00,2024-03-26 12:26:00,0,none
dryer_329,family_with_children,dryer,2.45,49,2024-03-26 12:20:00,2024-03-26 13:09:00,2024-03-26 12:20:00,2024-03-26 19:09:00,360,low
electric_stove_330,family_with_children,electric_stove,0.92,23,2024-03-26 18:50:00,2024-03-26 19:13:00,2024-03-26 18:50:00,2024-03-26 19:13:00,0,none
electric_stove_331,family_with_children,electric_stove,0.92,23,2024-03-27 12:20:00,2024-03-27 12:43:00,2024-03-27 12:20:00,2024-03-27 12:43:00,0,none
washing_machine_332,family_with_children,washing_machine,0.4333,52,2024-03-27 19:30:00,2024-03-27 20:22:00,2024-03-27 19:30:00,2024-03-28 02:22:00,360,low
dryer_333,family_with_children,dryer,2.55,51,2024-03-27 22:10:00,2024-03-27 23:01:00,2024-03-27 22:10:00,2024-03-28 05:01:00,360,low
electric_stove_334,family_with_children,electric_stove,1.04,26,2024-03-28 12:10:00,2024-03-28 12:36:00,2024-03-28 12:10:00,2024-03-28 12:36:00,0,none
vacuum_cleaner_335,family_with_children,vacuum_cleaner,0.54,27,2024-03-28 15:20:00,2024-03-28 15:47:00,2024-03-28 15:20:00,2024-03-28 15:47:00,0,none
electric_stove_336,family_with_children,electric_stove,1.0,25,2024-03-28 18:30:00,2024-03-28 18:55:00,2024-03-28 18:30:00,2024-03-28 18:55:00,0,none
dishwasher_337,family_with_children,dishwasher,1.8,90,2024-03-28 22:40:00,2024-03-29 00:10:00,2024-03-28 22:40:00,2024-03-29 12:10:00,720,low
electric_stove_338,family_with_children,electric_stove,1.2,30,2024-03-29 12:10:00,2024-03-29 12:40:00,2024-03-29 12:10:00,2024-03-29 12:40:00,0,none
electric_stove_339,family_with_children,electric_stove,0.96,24,2024-03-29 18:20:00,2024-03-29 18:44:00,2024-03-29 18:20:00,2024-03-29 18:44:00,0,none
dishwasher_340,family_with_children,dishwasher,1.64,82,2024-03-29 20:00:00,2024-03-29 21:22:00,2024-03-29 20:00:00,2024-03-30 09:22:00,720,low
washing_machine_341,family_with_children,washing_machine,0.5333,64,2024-03-29 20:40:00,2024-03-29 21:44:00,2024-03-29 20:40:00,2024-03-30 03:44:00,360,low
dryer_342,family_with_children,dryer,2.5,50,2024-03-29 23:40:00,2024-03-30 00:30:00,2024-03-29 23:40:00,2024-03-30 06:30:00,360,low
vacuum_cleaner_343,family_with_children,vacuum_cleaner,0.52,26,2024-03-30 13:00:00,2024-03-30 13:26:00,2024-03-30 13:00:00,2024-03-30 13:26:00,0,none
electric_stove_344,family_with_children,electric_stove,1.16,29,2024-03-30 17:20:00,2024-03-30 17:49:00,2024-03-30 17:20:00,2024-03-30 17:49:00,0,none
dishwasher_345,family_with_children,dishwasher,1.76,88,2024-03-30 21:40:00,2024-03-30 23:08:00,2024-03-30 21:40:00,2024-03-31 11:08:00,720,low
electric_stove_346,family_with_children,electric_stove,1.0,25,2024-03-31 07:00:00,2024-03-31 07:25:00,2024-03-31 07:00:00,2024-03-31 07:25:00,0,none
dishwasher_347,family_with_children,dishwasher,1.82,91,2024-03-31 13:30:00,2024-03-31 15:01:00,2024-03-31 13:30:00,2024-04-01 03:01:00,720,low
vacuum_cleaner_348,family_with_children,vacuum_cleaner,0.46,23,2024-03-31 14:40:00,2024-03-31 15:03:00,2024-03-31 14:40:00,2024-03-31 15:03:00,0,none
oven_349,family_with_children,oven,1.76,44,2024-03-31 17:30:00,2024-03-31 18:14:00,2024-03-31 17:30:00,2024-03-31 18:14:00,0,none
washing_machine_350,family_with_children,washing_machine,0.5083,61,2024-03-31 20:00:00,2024-03-31 21:01:00,2024-03-31 20:00:00,2024-04-01 03:01:00,360,low
dryer_351,family_with_children,dryer,2.45,49,2024-03-31 21:10:00,2024-03-31 21:59:00,2024-03-31 21:10:00,2024-04-01 03:59:00,360,low
washing_machine_352,family_with_children,washing_machine,0.5083,61,2024-04-01 11:10:00,2024-04-01 12:11:00,2024-04-01 11:10:00,2024-04-01 18:11:00,360,low
dryer_353,family_with_children,dryer,2.85,57,2024-04-01 12:50:00,2024-04-01 13:47:00,2024-04-01 12:50:00,2024-04-01 19:47:00,360,low
electric_stove_354,family_with_children,electric_stove,1.04,26,2024-04-01 18:10:00,2024-04-01 18:36:00,2024-04-01 18:10:00,2024-04-01 18:36:00,0,none
dishwasher_355,family_with_children,dishwasher,1.88,94,2024-04-01 22:50:00,2024-04-02 00:24:00,2024-04-01 22:50:00,2024-04-02 12:24:00,720,low
vacuum_cleaner_356,family_with_children,vacuum_cleaner,0.44,22,2024-04-02 11:40:00,2024-04-02 12:02:00,2024-04-02 11:40:00,2024-04-02 12:02:00,0,none
dishwasher_357,family_with_children,dishwasher,1.62,81,2024-04-02 12:10:00,2024-04-02 13:31:00,2024-04-02 12:10:00,2024-04-03 01:31:00,720,low
electric_stove_358,family_with_children,electric_stove,1.0,25,2024-04-02 18:50:00,2024-04-02 19:15:00,2024-04-02 18:50:00,2024-04-02 19:15:00,0,none
electric_stove_359,family_with_children,electric_stove,0.96,24,2024-04-03 07:20:00,2024-04-03 07:44:00,2024-04-03 07:20:00,2024-04-03 07:44:00,0,none
vacuum_cleaner_360,family_with_children,vacuum_cleaner,0.48,24,2024-04-03 14:00:00,2024-04-03 14:24:00,2024-04-03 14:00:00,2024-04-03 14:24:00,0,none
electric_stove_361,family_with_children,electric_stove,0.84,21,2024-04-04 12:40:00,2024-04-04 13:01:00,2024-04-04 12:40:00,2024-04-04 13:01:00,0,none
oven_362,family_with_children,oven,1.76,44,2024-04-04 18:50:00,2024-04-04 19:34:00,2024-04-04 18:50:00,2024-04-04 19:34:00,0,none
dishwasher_363,family_with_children,dishwasher,2.08,104,2024-04-04 22:30:00,2024-04-05 00:14:00,2024-04-04 22:30:00,2024-04-05 12:14:00,720,low
washing_machine_364,family_with_children,washing_machine,0.525,63,2024-04-05 11:00:00,2024-04-05 12:03:00,2024-04-05 11:00:00,2024-04-05 18:03:00,360,low
dishwasher_365,family_with_children,dishwasher,2.08,104,2024-04-05 12:40:00,2024-04-05 14:24:00,2024-04-05 12:40:00,2024-04-06 02:24:00,720,low
dryer_366,family_with_children,dryer,2.35,47,2024-04-05 16:10:00,2024-04-05 16:57:00,2024-04-05 16:10:00,2024-04-05 22:57:00,360,low
washing_machine_367,family_with_children,washing_machine,0.4333,52,2024-04-06 11:00:00,2024-04-06 11:52:00,2024-04-06 11:00:00,2024-04-06 17:52:00,360,low
dryer_368,family_with_children,dryer,2.7,54,2024-04-06 12:10:00,2024-04-06 13:04:00,2024-04-06 12:10:00,2024-04-06 19:04:00,360,low
dishwasher_369,family_with_children,dishwasher,1.6,80,2024-04-06 12:30:00,2024-04-06 13:50:00,2024-04-06 12:30:00,2024-04-07 01:50:00,720,low
electric_stove_370,family_with_children,electric_stove,0.84,21,2024-04-07 17:50:00,2024-04-07 18:11:00,2024-04-07 17:50:00,2024-04-07 18:11:00,0,none
oven_371,family_with_children,oven,1.72,43,2024-04-07 17:50:00,2024-04-07 18:33:00,2024-04-07 17:50:00,2024-04-07 18:33:00,0,none
washing_machine_372,family_with_children,washing_machine,0.4333,52,2024-04-07 19:50:00,2024-04-07 20:42:00,2024-04-07 19:50:00,2024-04-08 02:42:00,360,low
dryer_373,family_with_children,dryer,2.7,54,2024-04-07 22:40:00,2024-04-07 23:34:00,2024-04-07 22:40:00,2024-04-08 05:34:00,360,low
electric_stove_374,family_with_children,electric_stove,0.8,20,2024-04-08 07:50:00,2024-04-08 08:10:00,2024-04-08 07:50:00,2024-04-08 08:10:00,0,none
vacuum_cleaner_375,family_with_children,vacuum_cleaner,0.52,26,2024-04-08 10:40:00,2024-04-08 11:06:00,2024-04-08 10:40:00,2024-04-08 11:06:00,0,none
dishwasher_376,family_with_children,dishwasher,1.54,77,2024-04-08 13:50:00,2024-04-08 15:07:00,2024-04-08 13:50:00,2024-04-09 03:07:00,720,low
oven_377,family_with_children,oven,1.44,36,2024-04-08 17:00:00,2024-04-08 17:36:00,2024-04-08 17:00:00,2024-04-08 17:36:00,0,none
washing_machine_378,family_with_children,washing_machine,0.5167,62,2024-04-08 19:00:00,2024-04-08 20:02:00,2024-04-08 19:00:00,2024-04-09 02:02:00,360,low
washing_machine_379,family_with_children,washing_machine,0.4333,52,2024-04-09 09:20:00,2024-04-09 10:12:00,2024-04-09 09:20:00,2024-04-09 16:12:00,360,low
dryer_380,family_with_children,dryer,2.7,54,2024-04-09 12:30:00,2024-04-09 13:24:00,2024-04-09 12:30:00,2024-04-09 19:24:00,360,low
dishwasher_381,family_with_children,dishwasher,1.62,81,2024-04-09 21:00:00,2024-04-09 22:21:00,2024-04-09 21:00:00,2024-04-10 10:21:00,720,low
electric_stove_382,family_with_children,electric_stove,0.96,24,2024-04-10 07:20:00,2024-04-10 07:44:00,2024-04-10 07:20:00,2024-04-10 07:44:00,0,none
dishwasher_383,family_with_children,dishwasher,1.94,97,2024-04-10 12:50:00,2024-04-10 14:27:00,2024-04-10 12:50:00,2024-04-11 02:27:00,720,low
electric_stove_384,family_with_children,electric_stove,0.92,23,2024-04-10 17:30:00,2024-04-10 17:53:00,2024-04-10 17:30:00,2024-04-10 17:53:00,0,none
electric_stove_385,family_with_children,electric_stove,1.16,29,2024-04-11 07:50:00,2024-04-11 08:19:00,2024-04-11 07:50:00,2024-04-11 08:19:00,0,none
dishwasher_386,family_with_children,dishwasher,1.68,84,2024-04-11 20:10:00,2024-04-11 21:34:00,2024-04-11 20:10:00,2024-04-12 09:34:00,720,low
vacuum_cleaner_387,family_with_children,vacuum_cleaner,0.48,24,2024-04-12 10:50:00,2024-04-12 11:14:00,2024-04-12 10:50:00,2024-04-12 11:14:00,0,none
electric_stove_388,family_with_children,electric_stove,1.0,25,2024-04-12 12:40:00,2024-04-12 13:05:00,2024-04-12 12:40:00,2024-04-12 13:05:00,0,none
dishwasher_389,family_with_children,dishwasher,1.62,81,2024-04-12 13:30:00,2024-04-12 14:51:00,2024-04-12 13:30:00,2024-04-13 02:51:00,720,low
washing_machine_390,family_with_children,washing_machine,0.5917,71,2024-04-12 16:20:00,2024-04-12 17:31:00,2024-04-12 16:20:00,2024-04-12 23:31:00,360,low
oven_391,family_with_children,oven,2.0,50,2024-04-12 17:30:00,2024-04-12 18:20:00,2024-04-12 17:30:00,2024-04-12 18:20:00,0,none
electric_stove_392,family_with_children,electric_stove,1.08,27,2024-04-13 12:50:00,2024-04-13 13:17:00,2024-04-13 12:50:00,2024-04-13 13:17:00,0,none
vacuum_cleaner_393,family_with_children,vacuum_cleaner,0.46,23,2024-04-13 14:50:00,2024-04-13 15:13:00,2024-04-13 14:50:00,2024-04-13 15:13:00,0,none
washing_machine_394,family_with_children,washing_machine,0.5083,61,2024-04-13 16:40:00,2024-04-13 17:41:00,2024-04-13 16:40:00,2024-04-13 23:41:00,360,low
oven_395,family_with_children,oven,1.88,47,2024-04-13 17:10:00,2024-04-13 17:57:00,2024-04-13 17:10:00,2024-04-13 17:57:00,0,none
washing_machine_396,family_with_children,washing_machine,0.4583,55,2024-04-13 20:10:00,2024-04-13 21:05:00,2024-04-13 20:10:00,2024-04-14 03:05:00,360,low
dryer_397,family_with_children,dryer,2.25,45,2024-04-13 20:40:00,2024-04-13 21:25:00,2024-04-13 20:40:00,2024-04-14 03:25:00,360,low
dishwasher_398,family_with_children,dishwasher,1.54,77,2024-04-13 21:30:00,2024-04-13 22:47:00,2024-04-13 21:30:00,2024-04-14 10:47:00,720,low
dryer_399,family_with_children,dryer,2.7,54,2024-04-13 23:20:00,2024-04-14 00:14:00,2024-04-13 23:20:00,2024-04-14 06:14:00,360,low
vacuum_cleaner_400,family_with_children,vacuum_cleaner,0.62,31,2024-04-14 11:40:00,2024-04-14 12:11:00,2024-04-14 11:40:00,2024-04-14 12:11:00,0,none
oven_401,family_with_children,oven,1.68,42,2024-04-14 17:10:00,2024-04-14 17:52:00,2024-04-14 17:10:00,2024-04-14 17:52:00,0,none
electric_stove_402,family_with_children,electric_stove,0.84,21,2024-04-14 18:10:00,2024-04-14 18:31:00,2024-04-14 18:10:00,2024-04-14 18:31:00,0,none
dishwasher_403,family_with_children,dishwasher,1.66,83,2024-04-15 12:40:00,2024-04-15 14:03:00,2024-04-15 12:40:00,2024-04-16 02:03:00,720,low
oven_404,family_with_children,oven,2.08,52,2024-04-15 17:40:00,2024-04-15 18:32:00,2024-04-15 17:40:00,2024-04-15 18:32:00,0,none
washing_machine_405,family_with_children,washing_machine,0.5,60,2024-04-16 14:00:00,2024-04-16 15:00:00,2024-04-16 14:00:00,2024-04-16 21:00:00,360,low
dryer_406,family_with_children,dryer,2.3,46,2024-04-16 15:40:00,2024-04-16 16:26:00,2024-04-16 15:40:00,2024-04-16 22:26:00,360,low
dishwasher_407,family_with_children,dishwasher,2.0,100,2024-04-16 21:30:00,2024-04-16 23:10:00,2024-04-16 21:30:00,2024-04-17 11:10:00,720,low
electric_stove_408,family_with_children,electric_stove,0.88,22,2024-04-17 12:00:00,2024-04-17 12:22:00,2024-04-17 12:00:00,2024-04-17 12:22:00,0,none
washing_machine_409,family_with_children,washing_machine,0.425,51,2024-04-17 20:00:00,2024-04-17 20:51:00,2024-04-17 20:00:00,2024-04-18 02:51:00,360,low
dryer_410,family_with_children,dryer,2.4,48,2024-04-18 00:20:00,2024-04-18 01:08:00,2024-04-18 00:20:00,2024-04-18 07:08:00,360,low
dishwasher_411,family_with_children,dishwasher,1.82,91,2024-04-18 13:20:00,2024-04-18 14:51:00,2024-04-18 13:20:00,2024-04-19 02:51:00,720,low
oven_412,family_with_children,oven,1.56,39,2024-04-18 18:40:00,2024-04-18 19:19:00,2024-04-18 18:40:00,2024-04-18 19:19:00,0,none
electric_stove_413,family_with_children,electric_stove,1.0,25,2024-04-19 07:30:00,2024-04-19 07:55:00,2024-04-19 07:30:00,2024-04-19 07:55:00,0,none
washing_machine_414,family_with_children,washing_machine,0.4583,55,2024-04-19 15:00:00,2024-04-19 15:55:00,2024-04-19 15:00:00,2024-04-19 21:55:00,360,low
washing_machine_415,family_with_children,washing_machine,0.5417,65,2024-04-19 17:20:00,2024-04-19 18:25:00,2024-04-19 17:20:00,2024-04-20 00:25:00,360,low
dryer_416,family_with_children,dryer,2.05,41,2024-04-19 17:50:00,2024-04-19 18:31:00,2024-04-19 17:50:00,2024-04-20 00:31:00,360,low
dishwasher_417,family_with_children,dishwasher,1.68,84,2024-04-19 21:10:00,2024-04-19 22:34:00,2024-04-19 21:10:00,2024-04-20 10:34:00,720,low
dryer_418,family_with_children,dryer,2.4,48,2024-04-19 21:40:00,2024-04-19 22:28:00,2024-04-19 21:40:00,2024-04-20 04:28:00,360,low
dishwasher_419,family_with_children,dishwasher,1.78,89,2024-04-20 12:10:00,2024-04-20 13:39:00,2024-04-20 12:10:00,2024-04-21 01:39:00,720,low
electric_stove_420,family_with_children,electric_stove,0.92,23,2024-04-20 17:00:00,2024-04-20 17:23:00,2024-04-20 17:00:00,2024-04-20 17:23:00,0,none
washing_machine_421,family_with_children,washing_machine,0.45,54,2024-04-20 19:40:00,2024-04-20 20:34:00,2024-04-20 19:40:00,2024-04-21 02:34:00,360,low
dryer_422,family_with_children,dryer,2.85,57,2024-04-21 00:10:00,2024-04-21 01:07:00,2024-04-21 00:10:00,2024-04-21 07:07:00,360,low
electric_stove_423,family_with_children,electric_stove,1.0,25,2024-04-21 17:10:00,2024-04-21 17:35:00,2024-04-21 17:10:00,2024-04-21 17:35:00,0,none
electric_stove_424,family_with_children,electric_stove,0.92,23,2024-04-21 18:40:00,2024-04-21 19:03:00,2024-04-21 18:40:00,2024-04-21 19:03:00,0,none
dishwasher_425,family_with_children,dishwasher,2.26,113,2024-04-21 21:00:00,2024-04-21 22:53:00,2024-04-21 21:00:00,2024-04-22 10:53:00,720,low
vacuum_cleaner_426,family_with_children,vacuum_cleaner,0.5,25,2024-04-22 11:50:00,2024-04-22 12:15:00,2024-04-22 11:50:00,2024-04-22 12:15:00,0,none
electric_stove_427,family_with_children,electric_stove,1.0,25,2024-04-22 12:00:00,2024-04-22 12:25:00,2024-04-22 12:00:00,2024-04-22 12:25:00,0,none
vacuum_cleaner_428,family_with_children,vacuum_cleaner,0.52,26,2024-04-22 15:40:00,2024-04-22 16:06:00,2024-04-22 15:40:00,2024-04-22 16:06:00,0,none
oven_429,family_with_children,oven,2.16,54,2024-04-22 17:50:00,2024-04-22 18:44:00,2024-04-22 17:50:00,2024-04-22 18:44:00,0,none
washing_machine_430,family_with_children,washing_machine,0.4917,59,2024-04-23 11:40:00,2024-04-23 12:39:00,2024-04-23 11:40:00,2024-04-23 18:39:00,360,low
dishwasher_431,family_with_children,dishwasher,2.0,100,2024-04-23 13:00:00,2024-04-23 14:40:00,2024-04-23 13:00:00,2024-04-24 02:40:00,720,low
dryer_432,family_with_children,dryer,2.65,53,2024-04-23 15:00:00,2024-04-23 15:53:00,2024-04-23 15:00:00,2024-04-23 21:53:00,360,low
dishwasher_433,family_with_children,dishwasher,1.56,78,2024-04-23 21:50:00,2024-04-23 23:08:00,2024-04-23 21:50:00,2024-04-24 11:08:00,720,low
electric_stove_434,family_with_children,electric_stove,0.96,24,2024-04-24 07:30:00,2024-04-24 07:54:00,2024-04-24 07:30:00,2024-04-24 07:54:00,0,none
vacuum_cleaner_435,family_with_children,vacuum_cleaner,0.48,24,2024-04-24 14:40:00,2024-04-24 15:04:00,2024-04-24 14:40:00,2024-04-24 15:04:00,0,none
electric_stove_436,family_with_children,electric_stove,0.92,23,2024-04-24 17:00:00,2024-04-24 17:23:00,2024-04-24 17:00:00,2024-04-24 17:23:00,0,none
oven_437,family_with_children,oven,1.84,46,2024-04-24 17:50:00,2024-04-24 18:36:00,2024-04-24 17:50:00,2024-04-24 18:36:00,0,none
dishwasher_438,family_with_children,dishwasher,1.48,74,2024-04-25 13:00:00,2024-04-25 14:14:00,2024-04-25 13:00:00,2024-04-26 02:14:00,720,low
washing_machine_439,family_with_children,washing_machine,0.5,60,2024-04-25 16:50:00,2024-04-25 17:50:00,2024-04-25 16:50:00,2024-04-25 23:50:00,360,low
washing_machine_440,family_with_children,washing_machine,0.4917,59,2024-04-25 19:30:00,2024-04-25 20:29:00,2024-04-25 19:30:00,2024-04-26 02:29:00,360,low
dryer_441,family_with_children,dryer,2.35,47,2024-04-25 21:10:00,2024-04-25 21:57:00,2024-04-25 21:10:00,2024-04-26 03:57:00,360,low
washing_machine_442,family_with_children,washing_machine,0.45,54,2024-04-26 11:20:00,2024-04-26 12:14:00,2024-04-26 11:20:00,2024-04-26 18:14:00,360,low
dishwasher_443,family_with_children,dishwasher,2.1,105,2024-04-26 20:00:00,2024-04-26 21:45:00,2024-04-26 20:00:00,2024-04-27 09:45:00,720,low
washing_machine_444,family_with_children,washing_machine,0.5417,65,2024-04-27 17:10:00,2024-04-27 18:15:00,2024-04-27 17:10:00,2024-04-28 00:15:00,360,low
electric_stove_445,family_with_children,electric_stove,1.04,26,2024-04-27 18:30:00,2024-04-27 18:56:00,2024-04-27 18:30:00,2024-04-27 18:56:00,0,none
oven_446,family_with_children,oven,1.76,44,2024-04-27 18:50:00,2024-04-27 19:34:00,2024-04-27 18:50:00,2024-04-27 19:34:00,0,none
dryer_447,family_with_children,dryer,2.7,54,2024-04-27 19:00:00,2024-04-27 19:54:00,2024-04-27 19:00:00,2024-04-28 01:54:00,360,low
dishwasher_448,family_with_children,dishwasher,1.74,87,2024-04-27 21:20:00,2024-04-27 22:47:00,2024-04-27 21:20:00,2024-04-28 10:47:00,720,low
electric_stove_449,family_with_children,electric_stove,0.92,23,2024-04-29 07:50:00,2024-04-29 08:13:00,2024-04-29 07:50:00,2024-04-29 08:13:00,0,none
electric_stove_450,family_with_children,electric_stove,0.8,20,2024-04-29 17:20:00,2024-04-29 17:40:00,2024-04-29 17:20:00,2024-04-29 17:40:00,0,none
oven_451,family_with_children,oven,1.56,39,2024-04-29 17:50:00,2024-04-29 18:29:00,2024-04-29 17:50:00,2024-04-29 18:29:00,0,none
washing_machine_452,family_with_children,washing_machine,0.45,54,2024-04-30 17:20:00,2024-04-30 18:14:00,2024-04-30 17:20:00,2024-05-01 00:14:00,360,low
dryer_453,family_with_children,dryer,2.5,50,2024-04-30 20:20:00,2024-04-30 21:10:00,2024-04-30 20:20:00,2024-05-01 03:10:00,360,low
dishwasher_454,family_with_children,dishwasher,1.88,94,2024-04-30 21:00:00,2024-04-30 22:34:00,2024-04-30 21:00:00,2024-05-01 10:34:00,720,low
vacuum_cleaner_455,family_with_children,vacuum_cleaner,0.5,25,2024-05-01 10:30:00,2024-05-01 10:55:00,2024-05-01 10:30:00,2024-05-01 10:55:00,0,none
vacuum_cleaner_456,family_with_children,vacuum_cleaner,0.46,23,2024-05-01 14:40:00,2024-05-01 15:03:00,2024-05-01 14:40:00,2024-05-01 15:03:00,0,none
washing_machine_457,family_with_children,washing_machine,0.5,60,2024-05-01 19:00:00,2024-05-01 20:00:00,2024-05-01 19:00:00,2024-05-02 02:00:00,360,low
dryer_458,family_with_children,dryer,1.75,35,2024-05-01 21:20:00,2024-05-01 21:55:00,2024-05-01 21:20:00,2024-05-02 03:55:00,360,low
vacuum_cleaner_459,family_with_children,vacuum_cleaner,0.52,26,2024-05-02 12:20:00,2024-05-02 12:46:00,2024-05-02 12:20:00,2024-05-02 12:46:00,0,none
dishwasher_460,family_with_children,dishwasher,1.76,88,2024-05-02 20:40:00,2024-05-02 22:08:00,2024-05-02 20:40:00,2024-05-03 10:08:00,720,low
electric_stove_461,family_with_children,electric_stove,1.12,28,2024-05-03 07:00:00,2024-05-03 07:28:00,2024-05-03 07:00:00,2024-05-03 07:28:00,0,none
dishwasher_462,family_with_children,dishwasher,1.82,91,2024-05-03 12:30:00,2024-05-03 14:01:00,2024-05-03 12:30:00,2024-05-04 02:01:00,720,low
electric_stove_463,family_with_children,electric_stove,1.0,25,2024-05-03 18:50:00,2024-05-03 19:15:00,2024-05-03 18:50:00,2024-05-03 19:15:00,0,none
oven_464,family_with_children,oven,1.96,49,2024-05-03 18:50:00,2024-05-03 19:39:00,2024-05-03 18:50:00,2024-05-03 19:39:00,0,none
washing_machine_465,family_with_children,washing_machine,0.5083,61,2024-05-04 10:00:00,2024-05-04 11:01:00,2024-05-04 10:00:00,2024-05-04 17:01:00,360,low
dryer_466,family_with_children,dryer,2.2,44,2024-05-04 13:00:00,2024-05-04 13:44:00,2024-05-04 13:00:00,2024-05-04 19:44:00,360,low
dishwasher_467,family_with_children,dishwasher,1.82,91,2024-05-04 13:20:00,2024-05-04 14:51:00,2024-05-04 13:20:00,2024-05-05 02:51:00,720,low
electric_stove_468,family_with_children,electric_stove,1.24,31,2024-05-04 17:00:00,2024-05-04 17:31:00,2024-05-04 17:00:00,2024-05-04 17:31:00,0,none
oven_469,family_with_children,oven,1.8,45,2024-05-04 18:20:00,2024-05-04 19:05:00,2024-05-04 18:20:00,2024-05-04 19:05:00,0,none
washing_machine_470,family_with_children,washing_machine,0.5167,62,2024-05-04 19:50:00,2024-05-04 20:52:00,2024-05-04 19:50:00,2024-05-05 02:52:00,360,low
dishwasher_471,family_with_children,dishwasher,1.94,97,2024-05-04 21:20:00,2024-05-04 22:57:00,2024-05-04 21:20:00,2024-05-05 10:57:00,720,low
washing_machine_472,family_with_children,washing_machine,0.5083,61,2024-05-05 16:10:00,2024-05-05 17:11:00,2024-05-05 16:10:00,2024-05-05 23:11:00,360,low
oven_473,family_with_children,oven,2.04,51,2024-05-05 17:10:00,2024-05-05 18:01:00,2024-05-05 17:10:00,2024-05-05 18:01:00,0,none
electric_stove_474,family_with_children,electric_stove,0.92,23,2024-05-05 17:50:00,2024-05-05 18:13:00,2024-05-05 17:50:00,2024-05-05 18:13:00,0,none
washing_machine_475,family_with_children,washing_machine,0.4333,52,2024-05-05 19:40:00,2024-05-05 20:32:00,2024-05-05 19:40:00,2024-05-06 02:32:00,360,low
dryer_476,family_with_children,dryer,2.45,49,2024-05-05 20:10:00,2024-05-05 20:59:00,2024-05-05 20:10:00,2024-05-06 02:59:00,360,low
dryer_477,family_with_children,dryer,2.55,51,2024-05-05 23:40:00,2024-05-06 00:31:00,2024-05-05 23:40:00,2024-05-06 06:31:00,360,low
electric_stove_478,family_with_children,electric_stove,1.08,27,2024-05-06 07:50:00,2024-05-06 08:17:00,2024-05-06 07:50:00,2024-05-06 08:17:00,0,none
dishwasher_479,family_with_children,dishwasher,1.74,87,2024-05-06 12:20:00,2024-05-06 13:47:00,2024-05-06 12:20:00,2024-05-07 01:47:00,720,low
electric_stove_480,family_with_children,electric_stove,0.92,23,2024-05-06 17:40:00,2024-05-06 18:03:00,2024-05-06 17:40:00,2024-05-06 18:03:00,0,none
dishwasher_481,family_with_children,dishwasher,1.82,91,2024-05-06 21:20:00,2024-05-06 22:51:00,2024-05-06 21:20:00,2024-05-07 10:51:00,720,low
electric_stove_482,family_with_children,electric_stove,0.8,20,2024-05-07 12:20:00,2024-05-07 12:40:00,2024-05-07 12:20:00,2024-05-07 12:40:00,0,none
vacuum_cleaner_483,family_with_children,vacuum_cleaner,0.48,24,2024-05-07 13:00:00,2024-05-07 13:24:00,2024-05-07 13:00:00,2024-05-07 13:24:00,0,none
oven_484,family_with_children,oven,1.88,47,2024-05-07 18:00:00,2024-05-07 18:47:00,2024-05-07 18:00:00,2024-05-07 18:47:00,0,none
dishwasher_485,family_with_children,dishwasher,1.44,72,2024-05-07 20:10:00,2024-05-07 21:22:00,2024-05-07 20:10:00,2024-05-08 09:22:00,720,low
washing_machine_486,family_with_children,washing_machine,0.525,63,2024-05-07 20:20:00,2024-05-07 21:23:00,2024-05-07 20:20:00,2024-05-08 03:23:00,360,low
dryer_487,family_with_children,dryer,2.65,53,2024-05-07 22:50:00,2024-05-07 23:43:00,2024-05-07 22:50:00,2024-05-08 05:43:00,360,low
washing_machine_488,family_with_children,washing_machine,0.525,63,2024-05-08 11:40:00,2024-05-08 12:43:00,2024-05-08 11:40:00,2024-05-08 18:43:00,360,low
dishwasher_489,family_with_children,dishwasher,2.02,101,2024-05-08 12:10:00,2024-05-08 13:51:00,2024-05-08 12:10:00,2024-05-09 01:51:00,720,low
dryer_490,family_with_children,dryer,2.8,56,2024-05-08 15:00:00,2024-05-08 15:56:00,2024-05-08 15:00:00,2024-05-08 21:56:00,360,low
electric_stove_491,family_with_children,electric_stove,1.0,25,2024-05-08 18:10:00,2024-05-08 18:35:00,2024-05-08 18:10:00,2024-05-08 18:35:00,0,none
