task_id,household_id,device_id,energy_kwh,duration_min,start_time,end_time,earliest_start,latest_end,max_delay_min,comfort_class
electric_stove_597,large_family,electric_stove,1.04,26,2024-04-05 19:00:00,2024-04-05 19:26:00,2024-04-05 19:00:00,2024-04-05 19:26:00,0,none
vacuum_cleaner_598,large_family,vacuum_cleaner,0.46,23,2024-04-05 19:30:00,2024-04-05 19:53:00,2024-04-05 19:30:00,2024-04-05 19:53:00,0,none
washing_machine_599,large_family,washing_machine,0.45,54,2024-04-05 21:10:00,2024-04-05 22:04:00,2024-04-05 21:10:00,2024-04-06 04:04:00,360,low
dishwasher_600,large_family,dishwasher,1.72,86,2024-04-05 21:50:00,2024-04-05 23:16:00,2024-04-05 21:50:00,2024-04-06 11:16:00,720,low
oven_601,large_family,oven,1.68,42,2024-04-05 22:20:00,2024-04-05 23:02:00,2024-04-05 22:20:00,2024-04-05 23:02:00,0,none
dryer_602,large_family,dryer,2.35,47,2024-04-05 22:50:00,2024-04-05 23:37:00,2024-04-05 22:50:00,2024-04-06 05:37:00,360,low
washing_machine_603,large_family,washing_machine,0.5667,68,2024-04-05 23:20:00,2024-04-06 00:28:00,2024-04-05 23:20:00,2024-04-06 06:28:00,360,low
dryer_604,large_family,dryer,2.45,49,2024-04-06 03:00:00,2024-04-06 03:49:00,2024-04-06 03:00:00,2024-04-06 09:49:00,360,low
washing_machine_605,large_family,washing_machine,0.5083,61,2024-04-06 08:50:00,2024-04-06 09:51:00,2024-04-06 08:50:00,2024-04-06 15:51:00,360,low
dryer_606,large_family,dryer,2.45,49,2024-04-06 11:40:00,2024-04-06 12:29:00,2024-04-06 11:40:00,2024-04-06 18:29:00,360,low
vacuum_cleaner_607,large_family,vacuum_cleaner,0.54,27,2024-04-06 12:10:00,2024-04-06 12:37:00,2024-04-06 12:10:00,2024-04-06 12:37:00,0,none
electric_stove_608,large_family,electric_stove,1.04,26,2024-04-06 12:20:00,2024-04-06 12:46:00,2024-04-06 12:20:00,2024-04-06 12:46:00,0,none
vacuum_cleaner_609,large_family,vacuum_cleaner,0.54,27,2024-04-06 13:40:00,2024-04-06 14:07:00,2024-04-06 13:40:00,2024-04-06 14:07:00,0,none
oven_610,large_family,oven,1.8,45,2024-04-06 18:40:00,2024-04-06 19:25:00,2024-04-06 18:40:00,2024-04-06 19:25:00,0,none
dishwasher_611,large_family,dishwasher,2.0,100,2024-04-06 22:10:00,2024-04-06 23:50:00,2024-04-06 22:10:00,2024-04-07 11:50:00,720,low
oven_612,large_family,oven,1.8,45,2024-04-06 22:30:00,2024-04-06 23:15:00,2024-04-06 22:30:00,2024-04-06 23:15:00,0,none
electric_stove_613,large_family,electric_stove,1.04,26,2024-04-07 07:50:00,2024-04-07 08:16:00,2024-04-07 07:50:00,2024-04-07 08:16:00,0,none
washing_machine_614,large_family,washing_machine,0.5417,65,2024-04-07 21:10:00,2024-04-07 22:15:00,2024-04-07 21:10:00,2024-04-08 04:15:00,360,low
dryer_615,large_family,dryer,2.9,58,2024-04-07 22:30:00,2024-04-07 23:28:00,2024-04-07 22:30:00,2024-04-08 05:28:00,360,low
electric_stove_616,large_family,electric_stove,0.96,24,2024-04-08 07:40:00,2024-04-08 08:04:00,2024-04-08 07:40:00,2024-04-08 08:04:00,0,none
dishwasher_617,large_family,dishwasher,1.86,93,2024-04-08 08:00:00,2024-04-08 09:33:00,2024-04-08 08:00:00,2024-04-08 21:33:00,720,low
washing_machine_618,large_family,washing_machine,0.55,66,2024-04-08 20:30:00,2024-04-08 21:36:00,2024-04-08 20:30:00,2024-04-09 03:36:00,360,low
dishwasher_619,large_family,dishwasher,1.8,90,2024-04-08 21:40:00,2024-04-08 23:10:00,2024-04-08 21:40:00,2024-04-09 11:10:00,720,low
dryer_620,large_family,dryer,2.85,57,2024-04-08 21:50:00,2024-04-08 22:47:00,2024-04-08 21:50:00,2024-04-09 04:47:00,360,low
dishwasher_621,large_family,dishwasher,1.44,72,2024-04-09 09:30:00,2024-04-09 10:42:00,2024-04-09 09:30:00,2024-04-09 22:42:00,720,low
vacuum_cleaner_622,large_family,vacuum_cleaner,0.52,26,2024-04-09 17:00:00,2024-04-09 17:26:00,2024-04-09 17:00:00,2024-04-09 17:26:00,0,none
oven_623,large_family,oven,1.76,44,2024-04-09 19:40:00,2024-04-09 20:24:00,2024-04-09 19:40:00,2024-04-09 20:24:00,0,none
electric_stove_624,large_family,electric_stove,1.08,27,2024-04-09 19:50:00,2024-04-09 20:17:00,2024-04-09 19:50:00,2024-04-09 20:17:00,0,none
electric_stove_625,large_family,electric_stove,1.0,25,2024-04-10 12:10:00,2024-04-10 12:35:00,2024-04-10 12:10:00,2024-04-10 12:35:00,0,none
electric_stove_626,large_family,electric_stove,1.2,30,2024-04-10 13:50:00,2024-04-10 14:20:00,2024-04-10 13:50:00,2024-04-10 14:20:00,0,none
vacuum_cleaner_627,large_family,vacuum_cleaner,0.56,28,2024-04-10 17:20:00,2024-04-10 17:48:00,2024-04-10 17:20:00,2024-04-10 17:48:00,0,none
washing_machine_628,large_family,washing_machine,0.4167,50,2024-04-10 19:10:00,2024-04-10 20:00:00,2024-04-10 19:10:00,2024-04-11 02:00:00,360,low
washing_machine_629,large_family,washing_machine,0.475,57,2024-04-10 21:40:00,2024-04-10 22:37:00,2024-04-10 21:40:00,2024-04-11 04:37:00,360,low
dryer_630,large_family,dryer,2.4,48,2024-04-10 22:20:00,2024-04-10 23:08:00,2024-04-10 22:20:00,2024-04-11 05:08:00,360,low
dryer_631,large_family,dryer,2.35,47,2024-04-11 02:20:00,2024-04-11 03:07:00,2024-04-11 02:20:00,2024-04-11 09:07:00,360,low
electric_stove_632,large_family,electric_stove,0.88,22,2024-04-11 13:50:00,2024-04-11 14:12:00,2024-04-11 13:50:00,2024-04-11 14:12:00,0,none
dishwasher_633,large_family,dishwasher,1.96,98,2024-04-11 14:10:00,2024-04-11 15:48:00,2024-04-11 14:10:00,2024-04-12 03:48:00,720,low
electric_stove_634,large_family,electric_stove,1.04,26,2024-04-11 18:10:00,2024-04-11 18:36:00,2024-04-11 18:10:00,2024-04-11 18:36:00,0,none
washing_machine_635,large_family,washing_machine,0.5417,65,2024-04-11 20:40:00,2024-04-11 21:45:00,2024-04-11 20:40:00,2024-04-12 03:45:00,360,low
electric_stove_636,large_family,electric_stove,0.88,22,2024-04-11 21:10:00,2024-04-11 21:32:00,2024-04-11 21:10:00,2024-04-11 21:32:00,0,none
dishwasher_637,large_family,dishwasher,1.86,93,2024-04-11 22:00:00,2024-04-11 23:33:00,2024-04-11 22:00:00,2024-04-12 11:33:00,720,low
dryer_638,large_family,dryer,2.4,48,2024-04-12 00:30:00,2024-04-12 01:18:00,2024-04-12 00:30:00,2024-04-12 07:18:00,360,low
electric_stove_639,large_family,electric_stove,1.08,27,2024-04-12 06:50:00,2024-04-12 07:17:00,2024-04-12 06:50:00,2024-04-12 07:17:00,0,none
washing_machine_640,large_family,washing_machine,0.4,48,2024-04-12 17:10:00,2024-04-12 17:58:00,2024-04-12 17:10:00,2024-04-12 23:58:00,360,low
dryer_641,large_family,dryer,2.45,49,2024-04-12 18:40:00,2024-04-12 19:29:00,2024-04-12 18:40:00,2024-04-13 01:29:00,360,low
washing_machine_642,large_family,washing_machine,0.5333,64,2024-04-12 21:30:00,2024-04-12 22:34:00,2024-04-12 21:30:00,2024-04-13 04:34:00,360,low
dryer_643,large_family,dryer,2.4,48,2024-04-13 00:20:00,2024-04-13 01:08:00,2024-04-13 00:20:00,2024-04-13 07:08:00,360,low
vacuum_cleaner_644,large_family,vacuum_cleaner,0.48,24,2024-04-13 10:00:00,2024-04-13 10:24:00,2024-04-13 10:00:00,2024-04-13 10:24:00,0,none
washing_machine_645,large_family,washing_machine,0.475,57,2024-04-13 11:10:00,2024-04-13 12:07:00,2024-04-13 11:10:00,2024-04-13 18:07:00,360,low
electric_stove_646,large_family,electric_stove,0.84,21,2024-04-13 12:10:00,2024-04-13 12:31:00,2024-04-13 12:10:00,2024-04-13 12:31:00,0,none
vacuum_cleaner_647,large_family,vacuum_cleaner,0.4,20,2024-04-13 14:50:00,2024-04-13 15:10:00,2024-04-13 14:50:00,2024-04-13 15:10:00,0,none
washing_machine_648,large_family,washing_machine,0.5,60,2024-04-13 15:30:00,2024-04-13 16:30:00,2024-04-13 15:30:00,2024-04-13 22:30:00,360,low
electric_stove_649,large_family,electric_stove,1.0,25,2024-04-13 17:20:00,2024-04-13 17:45:00,2024-04-13 17:20:00,2024-04-13 17:45:00,0,none
washing_machine_650,large_family,washing_machine,0.6083,73,2024-04-13 17:30:00,2024-04-13 18:43:00,2024-04-13 17:30:00,2024-04-14 00:43:00,360,low
dryer_651,large_family,dryer,2.2,44,2024-04-13 21:00:00,2024-04-13 21:44:00,2024-04-13 21:00:00,2024-04-14 03:44:00,360,low
vacuum_cleaner_652,large_family,vacuum_cleaner,0.54,27,2024-04-14 13:30:00,2024-04-14 13:57:00,2024-04-14 13:30:00,2024-04-14 13:57:00,0,none
electric_stove_653,large_family,electric_stove,1.04,26,2024-04-14 17:00:00,2024-04-14 17:26:00,2024-04-14 17:00:00,2024-04-14 17:26:00,0,none
oven_654,large_family,oven,1.52,38,2024-04-14 17:10:00,2024-04-14 17:48:00,2024-04-14 17:10:00,2024-04-14 17:48:00,0,none
electric_stove_655,large_family,electric_stove,0.88,22,2024-04-14 18:30:00,2024-04-14 18:52:00,2024-04-14 18:30:00,2024-04-14 18:52:00,0,none
oven_656,large_family,oven,1.56,39,2024-04-14 19:20:00,2024-04-14 19:59:00,2024-04-14 19:20:00,2024-04-14 19:59:00,0,none
dishwasher_657,large_family,dishwasher,1.96,98,2024-04-14 20:10:00,2024-04-14 21:48:00,2024-04-14 20:10:00,2024-04-15 09:48:00,720,low
electric_stove_658,large_family,electric_stove,0.92,23,2024-04-14 20:50:00,2024-04-14 21:13:00,2024-04-14 20:50:00,2024-04-14 21:13:00,0,none
dishwasher_659,large_family,dishwasher,1.26,63,2024-04-14 22:50:00,2024-04-14 23:53:00,2024-04-14 22:50:00,2024-04-15 11:53:00,720,low
electric_stove_660,large_family,electric_stove,0.84,21,2024-04-15 12:40:00,2024-04-15 13:01:00,2024-04-15 12:40:00,2024-04-15 13:01:00,0,none
electric_stove_661,large_family,electric_stove,0.84,21,2024-04-15 17:00:00,2024-04-15 17:21:00,2024-04-15 17:00:00,2024-04-15 17:21:00,0,none
vacuum_cleaner_662,large_family,vacuum_cleaner,0.56,28,2024-04-15 18:50:00,2024-04-15 19:18:00,2024-04-15 18:50:00,2024-04-15 19:18:00,0,none
washing_machine_663,large_family,washing_machine,0.4667,56,2024-04-15 19:40:00,2024-04-15 20:36:00,2024-04-15 19:40:00,2024-04-16 02:36:00,360,low
washing_machine_664,large_family,washing_machine,0.475,57,2024-04-15 21:50:00,2024-04-15 22:47:00,2024-04-15 21:50:00,2024-04-16 04:47:00,360,low
dishwasher_665,large_family,dishwasher,1.76,88,2024-04-15 22:10:00,2024-04-15 23:38:00,2024-04-15 22:10:00,2024-04-16 11:38:00,720,low
vacuum_cleaner_666,large_family,vacuum_cleaner,0.48,24,2024-04-15 22:20:00,2024-04-15 22:44:00,2024-04-15 22:20:00,2024-04-15 22:44:00,0,none
dryer_667,large_family,dryer,2.35,47,2024-04-16 00:10:00,2024-04-16 00:57:00,2024-04-16 00:10:00,2024-04-16 06:57:00,360,low
electric_stove_668,large_family,electric_stove,0.8,20,2024-04-16 12:00:00,2024-04-16 12:20:00,2024-04-16 12:00:00,2024-04-16 12:20:00,0,none
electric_stove_669,large_family,electric_stove,1.16,29,2024-04-16 13:50:00,2024-04-16 14:19:00,2024-04-16 13:50:00,2024-04-16 14:19:00,0,none
electric_stove_670,large_family,electric_stove,1.0,25,2024-04-16 17:40:00,2024-04-16 18:05:00,2024-04-16 17:40:00,2024-04-16 18:05:00,0,none
oven_671,large_family,oven,1.72,43,2024-04-16 17:50:00,2024-04-16 18:33:00,2024-04-16 17:50:00,2024-04-16 18:33:00,0,none
washing_machine_672,large_family,washing_machine,0.5,60,2024-04-16 20:20:00,2024-04-16 21:20:00,2024-04-16 20:20:00,2024-04-17 03:20:00,360,low
dishwasher_673,large_family,dishwasher,1.78,89,2024-04-16 20:40:00,2024-04-16 22:09:00,2024-04-16 20:40:00,2024-04-17 10:09:00,720,low
dryer_674,large_family,dryer,2.5,50,2024-04-16 23:30:00,2024-04-17 00:20:00,2024-04-16 23:30:00,2024-04-17 06:20:00,360,low
electric_stove_675,large_family,electric_stove,1.0,25,2024-04-17 06:50:00,2024-04-17 07:15:00,2024-04-17 06:50:00,2024-04-17 07:15:00,0,none
vacuum_cleaner_676,large_family,vacuum_cleaner,0.52,26,2024-04-17 16:10:00,2024-04-17 16:36:00,2024-04-17 16:10:00,2024-04-17 16:36:00,0,none
oven_677,large_family,oven,1.92,48,2024-04-17 19:40:00,2024-04-17 20:28:00,2024-04-17 19:40:00,2024-04-17 20:28:00,0,none
dishwasher_678,large_family,dishwasher,1.82,91,2024-04-17 22:10:00,2024-04-17 23:41:00,2024-04-17 22:10:00,2024-04-18 11:41:00,720,low
electric_stove_679,large_family,electric_stove,0.88,22,2024-04-18 12:10:00,2024-04-18 12:32:00,2024-04-18 12:10:00,2024-04-18 12:32:00,0,none
dishwasher_680,large_family,dishwasher,2.0,100,2024-04-18 13:20:00,2024-04-18 15:00:00,2024-04-18 13:20:00,2024-04-19 03:00:00,720,low
oven_681,large_family,oven,1.68,42,2024-04-18 19:10:00,2024-04-18 19:52:00,2024-04-18 19:10:00,2024-04-18 19:52:00,0,none
electric_stove_682,large_family,electric_stove,1.04,26,2024-04-18 19:30:00,2024-04-18 19:56:00,2024-04-18 19:30:00,2024-04-18 19:56:00,0,none
washing_machine_683,large_family,washing_machine,0.4083,49,2024-04-18 20:30:00,2024-04-18 21:19:00,2024-04-18 20:30:00,2024-04-19 03:19:00,360,low
dryer_684,large_family,dryer,2.5,50,2024-04-18 22:20:00,2024-04-18 23:10:00,2024-04-18 22:20:00,2024-04-19 05:10:00,360,low
washing_machine_685,large_family,washing_machine,0.4583,55,2024-04-18 23:30:00,2024-04-19 00:25:00,2024-04-18 23:30:00,2024-04-19 06:25:00,360,low
dryer_686,large_family,dryer,2.5,50,2024-04-19 02:00:00,2024-04-19 02:50:00,2024-04-19 02:00:00,2024-04-19 08:50:00,360,low
electric_stove_687,large_family,electric_stove,0.72,18,2024-04-19 06:00:00,2024-04-19 06:18:00,2024-04-19 06:00:00,2024-04-19 06:18:00,0,none
electric_stove_688,large_family,electric_stove,1.0,25,2024-04-19 13:50:00,2024-04-19 14:15:00,2024-04-19 13:50:00,2024-04-19 14:15:00,0,none
washing_machine_689,large_family,washing_machine,0.5167,62,2024-04-19 19:00:00,2024-04-19 20:02:00,2024-04-19 19:00:00,2024-04-20 02:02:00,360,low
dishwasher_690,large_family,dishwasher,1.82,91,2024-04-19 20:50:00,2024-04-19 22:21:00,2024-04-19 20:50:00,2024-04-20 10:21:00,720,low
washing_machine_691,large_family,washing_machine,0.55,66,2024-04-19 21:30:00,2024-04-19 22:36:00,2024-04-19 21:30:00,2024-04-20 04:36:00,360,low
dishwasher_692,large_family,dishwasher,1.98,99,2024-04-19 23:30:00,2024-04-20 01:09:00,2024-04-19 23:30:00,2024-04-20 13:09:00,720,low
dryer_693,large_family,dryer,2.45,49,2024-04-20 01:50:00,2024-04-20 02:39:00,2024-04-20 01:50:00,2024-04-20 08:39:00,360,low
washing_machine_694,large_family,washing_machine,0.4417,53,2024-04-20 13:40:00,2024-04-20 14:33:00,2024-04-20 13:40:00,2024-04-20 20:33:00,360,low
dishwasher_695,large_family,dishwasher,1.86,93,2024-04-20 13:40:00,2024-04-20 15:13:00,2024-04-20 13:40:00,2024-04-21 03:13:00,720,low
dryer_696,large_family,dryer,2.4,48,2024-04-20 18:30:00,2024-04-20 19:18:00,2024-04-20 18:30:00,2024-04-21 01:18:00,360,low
dishwasher_697,large_family,dishwasher,2.22,111,2024-04-20 22:40:00,2024-04-21 00:31:00,2024-04-20 22:40:00,2024-04-21 12:31:00,720,low
oven_698,large_family,oven,1.84,46,2024-04-21 17:50:00,2024-04-21 18:36:00,2024-04-21 17:50:00,2024-04-21 18:36:00,0,none
electric_stove_699,large_family,electric_stove,1.08,27,2024-04-21 19:00:00,2024-04-21 19:27:00,2024-04-21 19:00:00,2024-04-21 19:27:00,0,none
dishwasher_700,large_family,dishwasher,1.98,99,2024-04-21 21:00:00,2024-04-21 22:39:00,2024-04-21 21:00:00,2024-04-22 10:39:00,720,low
dishwasher_701,large_family,dishwasher,1.98,99,2024-04-22 09:30:00,2024-04-22 11:09:00,2024-04-22 09:30:00,2024-04-22 23:09:00,720,low
electric_stove_702,large_family,electric_stove,0.92,23,2024-04-22 17:00:00,2024-04-22 17:23:00,2024-04-22 17:00:00,2024-04-22 17:23:00,0,none
vacuum_cleaner_703,large_family,vacuum_cleaner,0.56,28,2024-04-22 19:40:00,2024-04-22 20:08:00,2024-04-22 19:40:00,2024-04-22 20:08:00,0,none
dishwasher_704,large_family,dishwasher,1.9,95,2024-04-22 20:10:00,2024-04-22 21:45:00,2024-04-22 20:10:00,2024-04-23 09:45:00,720,low
electric_stove_705,large_family,electric_stove,1.08,27,2024-04-23 06:00:00,2024-04-23 06:27:00,2024-04-23 06:00:00,2024-04-23 06:27:00,0,none
electric_stove_706,large_family,electric_stove,1.12,28,2024-04-23 07:30:00,2024-04-23 07:58:00,2024-04-23 07:30:00,2024-04-23 07:58:00,0,none
electric_stove_707,large_family,electric_stove,1.0,25,2024-04-23 12:10:00,2024-04-23 12:35:00,2024-04-23 12:10:00,2024-04-23 12:35:00,0,none
washing_machine_708,large_family,washing_machine,0.4583,55,2024-04-23 16:00:00,2024-04-23 16:55:00,2024-04-23 16:00:00,2024-04-23 22:55:00,360,low
vacuum_cleaner_709,large_family,vacuum_cleaner,0.56,28,2024-04-23 16:40:00,2024-04-23 17:08:00,2024-04-23 16:40:00,2024-04-23 17:08:00,0,none
oven_710,large_family,oven,2.0,50,2024-04-23 17:10:00,2024-04-23 18:00:00,2024-04-23 17:10:00,2024-04-23 18:00:00,0,none
washing_machine_711,large_family,washing_machine,0.4333,52,2024-04-23 18:30:00,2024-04-23 19:22:00,2024-04-23 18:30:00,2024-04-24 01:22:00,360,low
dryer_712,large_family,dryer,2.5,50,2024-04-23 18:40:00,2024-04-23 19:30:00,2024-04-23 18:40:00,2024-04-24 01:30:00,360,low
dryer_713,large_family,dryer,2.25,45,2024-04-23 19:30:00,2024-04-23 20:15:00,2024-04-23 19:30:00,2024-04-24 02:15:00,360,low
vacuum_cleaner_714,large_family,vacuum_cleaner,0.4,20,2024-04-23 19:40:00,2024-04-23 20:00:00,2024-04-23 19:40:00,2024-04-23 20:00:00,0,none
washing_machine_715,large_family,washing_machine,0.4833,58,2024-04-23 20:30:00,2024-04-23 21:28:00,2024-04-23 20:30:00,2024-04-24 03:28:00,360,low
washing_machine_716,large_family,washing_machine,0.5917,71,2024-04-23 23:10:00,2024-04-24 00:21:00,2024-04-23 23:10:00,2024-04-24 06:21:00,360,low
dryer_717,large_family,dryer,2.4,48,2024-04-24 00:50:00,2024-04-24 01:38:00,2024-04-24 00:50:00,2024-04-24 07:38:00,360,low
dryer_718,large_family,dryer,2.65,53,2024-04-24 04:00:00,2024-04-24 04:53:00,2024-04-24 04:00:00,2024-04-24 10:53:00,360,low
electric_stove_719,large_family,electric_stove,1.2,30,2024-04-24 13:00:00,2024-04-24 13:30:00,2024-04-24 13:00:00,2024-04-24 13:30:00,0,none
dishwasher_720,large_family,dishwasher,1.58,79,2024-04-24 13:30:00,2024-04-24 14:49:00,2024-04-24 13:30:00,2024-04-25 02:49:00,720,low
vacuum_cleaner_721,large_family,vacuum_cleaner,0.58,29,2024-04-24 16:40:00,2024-04-24 17:09:00,2024-04-24 16:40:00,2024-04-24 17:09:00,0,none
electric_stove_722,large_family,electric_stove,1.08,27,2024-04-24 17:00:00,2024-04-24 17:27:00,2024-04-24 17:00:00,2024-04-24 17:27:00,0,none
electric_stove_723,large_family,electric_stove,0.88,22,2024-04-24 19:30:00,2024-04-24 19:52:00,2024-04-24 19:30:00,2024-04-24 19:52:00,0,none
washing_machine_724,large_family,washing_machine,0.4333,52,2024-04-24 19:40:00,2024-04-24 20:32:00,2024-04-24 19:40:00,2024-04-25 02:32:00,360,low
dishwasher_725,large_family,dishwasher,1.9,95,2024-04-24 22:00:00,2024-04-24 23:35:00,2024-04-24 22:00:00,2024-04-25 11:35:00,720,low
dryer_726,large_family,dryer,2.45,49,2024-04-24 23:20:00,2024-04-25 00:09:00,2024-04-24 23:20:00,2024-04-25 06:09:00,360,low
electric_stove_727,large_family,electric_stove,1.0,25,2024-04-25 06:20:00,2024-04-25 06:45:00,2024-04-25 06:20:00,2024-04-25 06:45:00,0,none
oven_728,large_family,oven,1.68,42,2024-04-25 17:20:00,2024-04-25 18:02:00,2024-04-25 17:20:00,2024-04-25 18:02:00,0,none
washing_machine_729,large_family,washing_machine,0.4917,59,2024-04-25 21:20:00,2024-04-25 22:19:00,2024-04-25 21:20:00,2024-04-26 04:19:00,360,low
dryer_730,large_family,dryer,2.45,49,2024-04-26 01:10:00,2024-04-26 01:59:00,2024-04-26 01:10:00,2024-04-26 07:59:00,360,low
electric_stove_731,large_family,electric_stove,1.0,25,2024-04-26 06:50:00,2024-04-26 07:15:00,2024-04-26 06:50:00,2024-04-26 07:15:00,0,none
dishwasher_732,large_family,dishwasher,1.86,93,2024-04-26 08:30:00,2024-04-26 10:03:00,2024-04-26 08:30:00,2024-04-26 22:03:00,720,low
dishwasher_733,large_family,dishwasher,1.48,74,2024-04-26 14:00:00,2024-04-26 15:14:00,2024-04-26 14:00:00,2024-04-27 03:14:00,720,low
electric_stove_734,large_family,electric_stove,0.96,24,2024-04-26 17:10:00,2024-04-26 17:34:00,2024-04-26 17:10:00,2024-04-26 17:34:00,0,none
oven_735,large_family,oven,1.76,44,2024-04-26 18:30:00,2024-04-26 19:14:00,2024-04-26 18:30:00,2024-04-26 19:14:00,0,none
washing_machine_736,large_family,washing_machine,0.45,54,2024-04-26 18:40:00,2024-04-26 19:34:00,2024-04-26 18:40:00,2024-04-27 01:34:00,360,low
vacuum_cleaner_737,large_family,vacuum_cleaner,0.46,23,2024-04-26 19:50:00,2024-04-26 20:13:00,2024-04-26 19:50:00,2024-04-26 20:13:00,0,none
dryer_738,large_family,dryer,2.5,50,2024-04-26 20:00:00,2024-04-26 20:50:00,2024-04-26 20:00:00,2024-04-27 02:50:00,360,low
oven_739,large_family,oven,1.84,46,2024-04-26 20:40:00,2024-04-26 21:26:00,2024-04-26 20:40:00,2024-04-26 21:26:00,0,none
washing_machine_740,large_family,washing_machine,0.4333,52,2024-04-26 21:30:00,2024-04-26 22:22:00,2024-04-26 21:30:00,2024-04-27 04:22:00,360,low
dishwasher_741,large_family,dishwasher,1.62,81,2024-04-26 21:30:00,2024-04-26 22:51:00,2024-04-26 21:30:00,2024-04-27 10:51:00,720,low
dryer_742,large_family,dryer,2.5,50,2024-04-26 23:00:00,2024-04-26 23:50:00,2024-04-26 23:00:00,2024-04-27 05:50:00,360,low
washing_machine_743,large_family,washing_machine,0.4917,59,2024-04-26 23:30:00,2024-04-27 00:29:00,2024-04-26 23:30:00,2024-04-27 06:29:00,360,low
dryer_744,large_family,dryer,2.6,52,2024-04-27 04:20:00,2024-04-27 05:12:00,2024-04-27 04:20:00,2024-04-27 11:12:00,360,low
dishwasher_745,large_family,dishwasher,1.74,87,2024-04-27 13:50:00,2024-04-27 15:17:00,2024-04-27 13:50:00,2024-04-28 03:17:00,720,low
oven_746,large_family,oven,1.8,45,2024-04-27 17:40:00,2024-04-27 18:25:00,2024-04-27 17:40:00,2024-04-27 18:25:00,0,none
oven_747,large_family,oven,1.96,49,2024-04-27 19:30:00,2024-04-27 20:19:00,2024-04-27 19:30:00,2024-04-27 20:19:00,0,none
dishwasher_748,large_family,dishwasher,1.92,96,2024-04-28 09:00:00,2024-04-28 10:36:00,2024-04-28 09:00:00,2024-04-28 22:36:00,720,low
dishwasher_749,large_family,dishwasher,1.9,95,2024-04-28 13:30:00,2024-04-28 15:05:00,2024-04-28 13:30:00,2024-04-29 03:05:00,720,low
electric_stove_750,large_family,electric_stove,1.0,25,2024-04-28 17:10:00,2024-04-28 17:35:00,2024-04-28 17:10:00,2024-04-28 17:35:00,0,none
washing_machine_751,large_family,washing_machine,0.4,48,2024-04-28 18:40:00,2024-04-28 19:28:00,2024-04-28 18:40:00,2024-04-29 01:28:00,360,low
dishwasher_752,large_family,dishwasher,2.02,101,2024-04-28 21:30:00,2024-04-28 23:11:00,2024-04-28 21:30:00,2024-04-29 11:11:00,720,low
dryer_753,large_family,dryer,2.6,52,2024-04-28 23:00:00,2024-04-28 23:52:00,2024-04-28 23:00:00,2024-04-29 05:52:00,360,low
dishwasher_754,large_family,dishwasher,1.6,80,2024-04-29 09:20:00,2024-04-29 10:40:00,2024-04-29 09:20:00,2024-04-29 22:40:00,720,low
electric_stove_755,large_family,electric_stove,0.92,23,2024-04-29 13:20:00,2024-04-29 13:43:00,2024-04-29 13:20:00,2024-04-29 13:43:00,0,none
washing_machine_756,large_family,washing_machine,0.5583,67,2024-04-29 16:40:00,2024-04-29 17:47:00,2024-04-29 16:40:00,2024-04-29 23:47:00,360,low
vacuum_cleaner_757,large_family,vacuum_cleaner,0.44,22,2024-04-29 18:40:00,2024-04-29 19:02:00,2024-04-29 18:40:00,2024-04-29 19:02:00,0,none
washing_machine_758,large_family,washing_machine,0.4,48,2024-04-29 19:30:00,2024-04-29 20:18:00,2024-04-29 19:30:00,2024-04-30 02:18:00,360,low
dryer_759,large_family,dryer,2.25,45,2024-04-29 21:00:00,2024-04-29 21:45:00,2024-04-29 21:00:00,2024-04-30 03:45:00,360,low
washing_machine_760,large_family,washing_machine,0.5583,67,2024-04-29 21:50:00,2024-04-29 22:57:00,2024-04-29 21:50:00,2024-04-30 04:57:00,360,low
dryer_761,large_family,dryer,2.15,43,2024-04-30 02:20:00,2024-04-30 03:03:00,2024-04-30 02:20:00,2024-04-30 09:03:00,360,low
dishwasher_762,large_family,dishwasher,1.66,83,2024-04-30 13:10:00,2024-04-30 14:33:00,2024-04-30 13:10:00,2024-05-01 02:33:00,720,low
electric_stove_763,large_family,electric_stove,1.04,26,2024-04-30 13:40:00,2024-04-30 14:06:00,2024-04-30 13:40:00,2024-04-30 14:06:00,0,none
washing_machine_764,large_family,washing_machine,0.475,57,2024-04-30 17:20:00,2024-04-30 18:17:00,2024-04-30 17:20:00,2024-05-01 00:17:00,360,low
vacuum_cleaner_765,large_family,vacuum_cleaner,0.4,20,2024-04-30 18:50:00,2024-04-30 19:10:00,2024-04-30 18:50:00,2024-04-30 19:10:00,0,none
oven_766,large_family,oven,1.8,45,2024-04-30 19:20:00,2024-04-30 20:05:00,2024-04-30 19:20:00,2024-04-30 20:05:00,0,none
dryer_767,large_family,dryer,2.3,46,2024-04-30 19:30:00,2024-04-30 20:16:00,2024-04-30 19:30:00,2024-05-01 02:16:00,360,low
dishwasher_768,large_family,dishwasher,1.8,90,2024-04-30 22:40:00,2024-05-01 00:10:00,2024-04-30 22:40:00,2024-05-01 12:10:00,720,low
electric_stove_769,large_family,electric_stove,0.96,24,2024-05-01 06:10:00,2024-05-01 06:34:00,2024-05-01 06:10:00,2024-05-01 06:34:00,0,none
dishwasher_770,large_family,dishwasher,1.82,91,2024-05-01 09:50:00,2024-05-01 11:21:00,2024-05-01 09:50:00,2024-05-01 23:21:00,720,low
dishwasher_771,large_family,dishwasher,1.66,83,2024-05-01 14:00:00,2024-05-01 15:23:00,2024-05-01 14:00:00,2024-05-02 03:23:00,720,low
