task_id,household_id,device_id,energy_kwh,duration_min,start_time,end_time,earliest_start,latest_end,max_delay_min,comfort_class
washing_machine_170,young_couple,washing_machine,0.45,54,2024-02-25 21:20:00,2024-02-25 22:14:00,2024-02-25 21:20:00,2024-02-26 04:14:00,360,low
electric_stove_171,young_couple,electric_stove,1.0,25,2024-02-26 18:40:00,2024-02-26 19:05:00,2024-02-26 18:40:00,2024-02-26 19:05:00,0,none
dishwasher_172,young_couple,dishwasher,1.98,99,2024-02-26 20:40:00,2024-02-26 22:19:00,2024-02-26 20:40:00,2024-02-27 10:19:00,720,low
washing_machine_173,young_couple,washing_machine,0.525,63,2024-02-27 18:40:00,2024-02-27 19:43:00,2024-02-27 18:40:00,2024-02-28 01:43:00,360,low
ev_charger_level2_174,young_couple,ev_charger_level2,17.76,148,2024-02-27 21:00:00,2024-02-27 23:28:00,2024-02-27 21:00:00,2024-02-28 07:28:00,480,medium
dishwasher_175,young_couple,dishwasher,1.42,71,2024-02-27 21:20:00,2024-02-27 22:31:00,2024-02-27 21:20:00,2024-02-28 10:31:00,720,low
dryer_176,young_couple,dryer,2.6,52,2024-02-27 21:50:00,2024-02-27 22:42:00,2024-02-27 21:50:00,2024-02-28 04:42:00,360,low
ev_charger_level2_177,young_couple,ev_charger_level2,21.84,182,2024-02-28 19:10:00,2024-02-28 22:12:00,2024-02-28 19:10:00,2024-02-29 06:12:00,480,medium
electric_stove_178,young_couple,electric_stove,1.16,29,2024-02-28 19:20:00,2024-02-28 19:49:00,2024-02-28 19:20:00,2024-02-28 19:49:00,0,none
oven_179,young_couple,oven,1.92,48,2024-02-29 19:10:00,2024-02-29 19:58:00,2024-02-29 19:10:00,2024-02-29 19:58:00,0,none
electric_stove_180,young_couple,electric_stove,1.16,29,2024-03-01 18:30:00,2024-03-01 18:59:00,2024-03-01 18:30:00,2024-03-01 18:59:00,0,none
oven_181,young_couple,oven,2.28,57,2024-03-01 19:10:00,2024-03-01 20:07:00,2024-03-01 19:10:00,2024-03-01 20:07:00,0,none
dishwasher_182,young_couple,dishwasher,1.58,79,2024-03-01 22:00:00,2024-03-01 23:19:00,2024-03-01 22:00:00,2024-03-02 11:19:00,720,low
vacuum_cleaner_183,young_couple,vacuum_cleaner,0.46,23,2024-03-02 15:40:00,2024-03-02 16:03:00,2024-03-02 15:40:00,2024-03-02 16:03:00,0,none
oven_184,young_couple,oven,1.84,46,2024-03-02 18:20:00,2024-03-02 19:06:00,2024-03-02 18:20:00,2024-03-02 19:06:00,0,none
dishwasher_185,young_couple,dishwasher,1.48,74,2024-03-02 22:00:00,2024-03-02 23:14:00,2024-03-02 22:00:00,2024-03-03 11:14:00,720,low
vacuum_cleaner_186,young_couple,vacuum_cleaner,0.46,23,2024-03-03 10:30:00,2024-03-03 10:53:00,2024-03-03 10:30:00,2024-03-03 10:53:00,0,none
washing_machine_187,young_couple,washing_machine,0.5,60,2024-03-03 13:10:00,2024-03-03 14:10:00,2024-03-03 13:10:00,2024-03-03 20:10:00,360,low
dryer_188,young_couple,dryer,2.55,51,2024-03-03 16:30:00,2024-03-03 17:21:00,2024-03-03 16:30:00,2024-03-03 23:21:00,360,low
electric_stove_189,young_couple,electric_stove,1.04,26,2024-03-03 19:20:00,2024-03-03 19:46:00,2024-03-03 19:20:00,2024-03-03 19:46:00,0,none
ev_charger_level2_190,young_couple,ev_charger_level2,22.92,191,2024-03-03 21:00:00,2024-03-04 00:11:00,2024-03-03 21:00:00,2024-03-04 08:11:00,480,medium
ev_charger_level2_191,young_couple,ev_charger_level2,19.08,159,2024-03-04 04:20:00,2024-03-04 06:59:00,2024-03-04 04:20:00,2024-03-04 14:59:00,480,medium
electric_stove_192,young_couple,electric_stove,0.88,22,2024-03-04 19:20:00,2024-03-04 19:42:00,2024-03-04 19:20:00,2024-03-04 19:42:00,0,none
washing_machine_193,young_couple,washing_machine,0.475,57,2024-03-05 18:30:00,2024-03-05 19:27:00,2024-03-05 18:30:00,2024-03-06 01:27:00,360,low
dryer_194,young_couple,dryer,2.9,58,2024-03-05 22:40:00,2024-03-05 23:38:00,2024-03-05 22:40:00,2024-03-06 05:38:00,360,low
oven_195,young_couple,oven,1.64,41,2024-03-06 18:10:00,2024-03-06 18:51:00,2024-03-06 18:10:00,2024-03-06 18:51:00,0,none
electric_stove_196,young_couple,electric_stove,1.0,25,2024-03-06 18:20:00,2024-03-06 18:45:00,2024-03-06 18:20:00,2024-03-06 18:45:00,0,none
electric_stove_197,young_couple,electric_stove,0.88,22,2024-03-06 19:40:00,2024-03-06 20:02:00,2024-03-06 19:40:00,2024-03-06 20:02:00,0,none
dishwasher_198,young_couple,dishwasher,1.94,97,2024-03-06 22:00:00,2024-03-06 23:37:00,2024-03-06 22:00:00,2024-03-07 11:37:00,720,low
dishwasher_199,young_couple,dishwasher,1.92,96,2024-03-07 22:30:00,2024-03-08 00:06:00,2024-03-07 22:30:00,2024-03-08 12:06:00,720,low
electric_stove_200,young_couple,electric_stove,0.84,21,2024-03-08 18:30:00,2024-03-08 18:51:00,2024-03-08 18:30:00,2024-03-08 18:51:00,0,none
oven_201,young_couple,oven,1.72,43,2024-03-08 19:50:00,2024-03-08 20:33:00,2024-03-08 19:50:00,2024-03-08 20:33:00,0,none
dishwasher_202,young_couple,dishwasher,1.74,87,2024-03-08 21:40:00,2024-03-08 23:07:00,2024-03-08 21:40:00,2024-03-09 11:07:00,720,low
washing_machine_203,young_couple,washing_machine,0.4167,50,2024-03-09 11:00:00,2024-03-09 11:50:00,2024-03-09 11:00:00,2024-03-09 17:50:00,360,low
washing_machine_204,young_couple,washing_machine,0.55,66,2024-03-09 13:30:00,2024-03-09 14:36:00,2024-03-09 13:30:00,2024-03-09 20:36:00,360,low
vacuum_cleaner_205,young_couple,vacuum_cleaner,0.56,28,2024-03-09 14:30:00,2024-03-09 14:58:00,2024-03-09 14:30:00,2024-03-09 14:58:00,0,none
dryer_206,young_couple,dryer,2.3,46,2024-03-09 18:00:00,2024-03-09 18:46:00,2024-03-09 18:00:00,2024-03-10 00:46:00,360,low
electric_stove_207,young_couple,electric_stove,1.12,28,2024-03-09 18:10:00,2024-03-09 18:38:00,2024-03-09 18:10:00,2024-03-09 18:38:00,0,none
oven_208,young_couple,oven,1.56,39,2024-03-09 18:20:00,2024-03-09 18:59:00,2024-03-09 18:20:00,2024-03-09 18:59:00,0,none
dishwasher_209,young_couple,dishwasher,1.78,89,2024-03-09 21:30:00,2024-03-09 22:59:00,2024-03-09 21:30:00,2024-03-10 10:59:00,720,low
electric_stove_210,young_couple,electric_stove,0.96,24,2024-03-10 18:30:00,2024-03-10 18:54:00,2024-03-10 18:30:00,2024-03-10 18:54:00,0,none
washing_machine_211,young_couple,washing_machine,0.4833,58,2024-03-10 19:20:00,2024-03-10 20:18:00,2024-03-10 19:20:00,2024-03-11 02:18:00,360,low
dishwasher_212,young_couple,dishwasher,1.5,75,2024-03-10 20:30:00,2024-03-10 21:45:00,2024-03-10 20:30:00,2024-03-11 09:45:00,720,low
dryer_213,young_couple,dryer,2.25,45,2024-03-10 22:40:00,2024-03-10 23:25:00,2024-03-10 22:40:00,2024-03-11 05:25:00,360,low
electric_stove_214,young_couple,electric_stove,0.92,23,2024-03-11 19:40:00,2024-03-11 20:03:00,2024-03-11 19:40:00,2024-03-11 20:03:00,0,none
ev_charger_level2_215,young_couple,ev_charger_level2,21.48,179,2024-03-11 20:00:00,2024-03-11 22:59:00,2024-03-11 20:00:00,2024-03-12 06:59:00,480,medium
dishwasher_216,young_couple,dishwasher,1.7,85,2024-03-11 21:30:00,2024-03-11 22:55:00,2024-03-11 21:30:00,2024-03-12 10:55:00,720,low
electric_stove_217,young_couple,electric_stove,0.76,19,2024-03-12 19:40:00,2024-03-12 19:59:00,2024-03-12 19:40:00,2024-03-12 19:59:00,0,none
dishwasher_218,young_couple,dishwasher,1.62,81,2024-03-12 20:50:00,2024-03-12 22:11:00,2024-03-12 20:50:00,2024-03-13 10:11:00,720,low
electric_stove_219,young_couple,electric_stove,0.76,19,2024-03-13 18:20:00,2024-03-13 18:39:00,2024-03-13 18:20:00,2024-03-13 18:39:00,0,none
washing_machine_220,young_couple,washing_machine,0.4917,59,2024-03-13 20:20:00,2024-03-13 21:19:00,2024-03-13 20:20:00,2024-03-14 03:19:00,360,low
dishwasher_221,young_couple,dishwasher,1.86,93,2024-03-13 21:40:00,2024-03-13 23:13:00,2024-03-13 21:40:00,2024-03-14 11:13:00,720,low
ev_charger_level2_222,young_couple,ev_charger_level2,15.84,132,2024-03-13 22:00:00,2024-03-14 00:12:00,2024-03-13 22:00:00,2024-03-14 08:12:00,480,medium
dryer_223,young_couple,dryer,2.7,54,2024-03-13 22:10:00,2024-03-13 23:04:00,2024-03-13 22:10:00,2024-03-14 05:04:00,360,low
ev_charger_level2_224,young_couple,ev_charger_level2,22.68,189,2024-03-14 22:20:00,2024-03-15 01:29:00,2024-03-14 22:20:00,2024-03-15 09:29:00,480,medium
vacuum_cleaner_225,young_couple,vacuum_cleaner,0.46,23,2024-03-15 12:40:00,2024-03-15 13:03:00,2024-03-15 12:40:00,2024-03-15 13:03:00,0,none
oven_226,young_couple,oven,1.76,44,2024-03-15 18:10:00,2024-03-15 18:54:00,2024-03-15 18:10:00,2024-03-15 18:54:00,0,none
electric_stove_227,young_couple,electric_stove,1.0,25,2024-03-15 18:20:00,2024-03-15 18:45:00,2024-03-15 18:20:00,2024-03-15 18:45:00,0,none
electric_stove_228,young_couple,electric_stove,1.08,27,2024-03-15 19:50:00,2024-03-15 20:17:00,2024-03-15 19:50:00,2024-03-15 20:17:00,0,none
dishwasher_229,young_couple,dishwasher,1.86,93,2024-03-15 21:40:00,2024-03-15 23:13:00,2024-03-15 21:40:00,2024-03-16 11:13:00,720,low
washing_machine_230,young_couple,washing_machine,0.45,54,2024-03-16 12:00:00,2024-03-16 12:54:00,2024-03-16 12:00:00,2024-03-16 18:54:00,360,low
dryer_231,young_couple,dryer,2.4,48,2024-03-16 16:50:00,2024-03-16 17:38:00,2024-03-16 16:50:00,2024-03-16 23:38:00,360,low
oven_232,young_couple,oven,1.76,44,2024-03-16 19:30:00,2024-03-16 20:14:00,2024-03-16 19:30:00,2024-03-16 20:14:00,0,none
washing_machine_233,young_couple,washing_machine,0.5167,62,2024-03-16 20:50:00,2024-03-16 21:52:00,2024-03-16 20:50:00,2024-03-17 03:52:00,360,low
dryer_234,young_couple,dryer,2.9,58,2024-03-17 01:20:00,2024-03-17 02:18:00,2024-03-17 01:20:00,2024-03-17 08:18:00,360,low
washing_machine_235,young_couple,washing_machine,0.575,69,2024-03-17 10:50:00,2024-03-17 11:59:00,2024-03-17 10:50:00,2024-03-17 17:59:00,360,low
vacuum_cleaner_236,young_couple,vacuum_cleaner,0.48,24,2024-03-17 14:20:00,2024-03-17 14:44:00,2024-03-17 14:20:00,2024-03-17 14:44:00,0,none
oven_237,young_couple,oven,1.76,44,2024-03-17 18:20:00,2024-03-17 19:04:00,2024-03-17 18:20:00,2024-03-17 19:04:00,0,none
ev_charger_level2_238,young_couple,ev_charger_level2,19.92,166,2024-03-18 03:30:00,2024-03-18 06:16:00,2024-03-18 03:30:00,2024-03-18 14:16:00,480,medium
washing_machine_239,young_couple,washing_machine,0.55,66,2024-03-18 09:30:00,2024-03-18 10:36:00,2024-03-18 09:30:00,2024-03-18 16:36:00,360,low
oven_240,young_couple,oven,1.4,35,2024-03-18 18:00:00,2024-03-18 18:35:00,2024-03-18 18:00:00,2024-03-18 18:35:00,0,none
washing_machine_241,young_couple,washing_machine,0.5417,65,2024-03-18 20:40:00,2024-03-18 21:45:00,2024-03-18 20:40:00,2024-03-19 03:45:00,360,low
dryer_242,young_couple,dryer,2.6,52,2024-03-19 00:50:00,2024-03-19 01:42:00,2024-03-19 00:50:00,2024-03-19 07:42:00,360,low
oven_243,young_couple,oven,1.52,38,2024-03-19 19:20:00,2024-03-19 19:58:00,2024-03-19 19:20:00,2024-03-19 19:58:00,0,none
ev_charger_level2_244,young_couple,ev_charger_level2,21.96,183,2024-03-20 02:20:00,2024-03-20 05:23:00,2024-03-20 02:20:00,2024-03-20 13:23:00,480,medium
washing_machine_245,young_couple,washing_machine,0.5,60,2024-03-20 10:30:00,2024-03-20 11:30:00,2024-03-20 10:30:00,2024-03-20 17:30:00,360,low
dryer_246,young_couple,dryer,2.1,42,2024-03-20 13:40:00,2024-03-20 14:22:00,2024-03-20 13:40:00,2024-03-20 20:22:00,360,low
electric_stove_247,young_couple,electric_stove,0.96,24,2024-03-20 19:10:00,2024-03-20 19:34:00,2024-03-20 19:10:00,2024-03-20 19:34:00,0,none
oven_248,young_couple,oven,1.76,44,2024-03-20 19:40:00,2024-03-20 20:24:00,2024-03-20 19:40:00,2024-03-20 20:24:00,0,none
electric_stove_249,young_couple,electric_stove,0.96,24,2024-03-21 19:10:00,2024-03-21 19:34:00,2024-03-21 19:10:00,2024-03-21 19:34:00,0,none
dishwasher_250,young_couple,dishwasher,1.7,85,2024-03-21 21:20:00,2024-03-21 22:45:00,2024-03-21 21:20:00,2024-03-22 10:45:00,720,low
ev_charger_level2_251,young_couple,ev_charger_level2,21.96,183,2024-03-21 21:30:00,2024-03-22 00:33:00,2024-03-21 21:30:00,2024-03-22 08:33:00,480,medium
electric_stove_252,young_couple,electric_stove,1.0,25,2024-03-22 18:10:00,2024-03-22 18:35:00,2024-03-22 18:10:00,2024-03-22 18:35:00,0,none
dishwasher_253,young_couple,dishwasher,1.64,82,2024-03-22 21:20:00,2024-03-22 22:42:00,2024-03-22 21:20:00,2024-03-23 10:42:00,720,low
washing_machine_254,young_couple,washing_machine,0.425,51,2024-03-23 12:50:00,2024-03-23 13:41:00,2024-03-23 12:50:00,2024-03-23 19:41:00,360,low
vacuum_cleaner_255,young_couple,vacuum_cleaner,0.48,24,2024-03-23 13:10:00,2024-03-23 13:34:00,2024-03-23 13:10:00,2024-03-23 13:34:00,0,none
dryer_256,young_couple,dryer,2.6,52,2024-03-23 17:00:00,2024-03-23 17:52:00,2024-03-23 17:00:00,2024-03-23 23:52:00,360,low
electric_stove_257,young_couple,electric_stove,0.96,24,2024-03-23 18:20:00,2024-03-23 18:44:00,2024-03-23 18:20:00,2024-03-23 18:44:00,0,none
electric_stove_258,young_couple,electric_stove,1.04,26,2024-03-23 19:50:00,2024-03-23 20:16:00,2024-03-23 19:50:00,2024-03-23 20:16:00,0,none
ev_charger_level2_259,young_couple,ev_charger_level2,21.0,175,2024-03-23 21:50:00,2024-03-24 00:45:00,2024-03-23 21:50:00,2024-03-24 08:45:00,480,medium
vacuum_cleaner_260,young_couple,vacuum_cleaner,0.5,25,2024-03-24 13:00:00,2024-03-24 13:25:00,2024-03-24 13:00:00,2024-03-24 13:25:00,0,none
dishwasher_261,young_couple,dishwasher,1.7,85,2024-03-24 21:20:00,2024-03-24 22:45:00,2024-03-24 21:20:00,2024-03-25 10:45:00,720,low
ev_charger_level2_262,young_couple,ev_charger_level2,23.64,197,2024-03-24 21:30:00,2024-03-25 00:47:00,2024-03-24 21:30:00,2024-03-25 08:47:00,480,medium
ev_charger_level2_263,young_couple,ev_charger_level2,23.64,197,2024-03-25 20:30:00,2024-03-25 23:47:00,2024-03-25 20:30:00,2024-03-26 07:47:00,480,medium
dishwasher_264,young_couple,dishwasher,1.8,90,2024-03-25 21:20:00,2024-03-25 22:50:00,2024-03-25 21:20:00,2024-03-26 10:50:00,720,low
electric_stove_265,young_couple,electric_stove,0.88,22,2024-03-26 18:10:00,2024-03-26 18:32:00,2024-03-26 18:10:00,2024-03-26 18:32:00,0,none
washing_machine_266,young_couple,washing_machine,0.4667,56,2024-03-26 18:40:00,2024-03-26 19:36:00,2024-03-26 18:40:00,2024-03-27 01:36:00,360,low
electric_stove_267,young_couple,electric_stove,0.88,22,2024-03-26 19:40:00,2024-03-26 20:02:00,2024-03-26 19:40:00,2024-03-26 20:02:00,0,none
dryer_268,young_couple,dryer,2.85,57,2024-03-26 19:50:00,2024-03-26 20:47:00,2024-03-26 19:50:00,2024-03-27 02:47:00,360,low
dishwasher_269,young_couple,dishwasher,1.78,89,2024-03-26 22:00:00,2024-03-26 23:29:00,2024-03-26 22:00:00,2024-03-27 11:29:00,720,low
ev_charger_level2_270,young_couple,ev_charger_level2,22.08,184,2024-03-27 01:30:00,2024-03-27 04:34:00,2024-03-27 01:30:00,2024-03-27 12:34:00,480,medium
oven_271,young_couple,oven,1.92,48,2024-03-27 18:20:00,2024-03-27 19:08:00,2024-03-27 18:20:00,2024-03-27 19:08:00,0,none
electric_stove_272,young_couple,electric_stove,0.96,24,2024-03-27 19:40:00,2024-03-27 20:04:00,2024-03-27 19:40:00,2024-03-27 20:04:00,0,none
electric_stove_273,young_couple,electric_stove,1.0,25,2024-03-28 19:10:00,2024-03-28 19:35:00,2024-03-28 19:10:00,2024-03-28 19:35:00,0,none
dishwasher_274,young_couple,dishwasher,1.38,69,2024-03-28 22:30:00,2024-03-28 23:39:00,2024-03-28 22:30:00,2024-03-29 11:39:00,720,low
washing_machine_275,young_couple,washing_machine,0.4583,55,2024-03-29 12:10:00,2024-03-29 13:05:00,2024-03-29 12:10:00,2024-03-29 19:05:00,360,low
dryer_276,young_couple,dryer,2.55,51,2024-03-29 15:30:00,2024-03-29 16:21:00,2024-03-29 15:30:00,2024-03-29 22:21:00,360,low
electric_stove_277,young_couple,electric_stove,0.84,21,2024-03-29 19:50:00,2024-03-29 20:11:00,2024-03-29 19:50:00,2024-03-29 20:11:00,0,none
vacuum_cleaner_278,young_couple,vacuum_cleaner,0.54,27,2024-03-30 11:50:00,2024-03-30 12:17:00,2024-03-30 11:50:00,2024-03-30 12:17:00,0,none
electric_stove_279,young_couple,electric_stove,1.04,26,2024-03-30 18:10:00,2024-03-30 18:36:00,2024-03-30 18:10:00,2024-03-30 18:36:00,0,none
electric_stove_280,young_couple,electric_stove,0.88,22,2024-03-30 19:40:00,2024-03-30 20:02:00,2024-03-30 19:40:00,2024-03-30 20:02:00,0,none
washing_machine_281,young_couple,washing_machine,0.425,51,2024-03-31 21:10:00,2024-03-31 22:01:00,2024-03-31 21:10:00,2024-04-01 04:01:00,360,low
ev_charger_level2_282,young_couple,ev_charger_level2,21.0,175,2024-04-01 04:50:00,2024-04-01 07:45:00,2024-04-01 04:50:00,2024-04-01 15:45:00,480,medium
electric_stove_283,young_couple,electric_stove,0.92,23,2024-04-01 18:00:00,2024-04-01 18:23:00,2024-04-01 18:00:00,2024-04-01 18:23:00,0,none
oven_284,young_couple,oven,1.8,45,2024-04-01 19:40:00,2024-04-01 20:25:00,2024-04-01 19:40:00,2024-04-01 20:25:00,0,none
dishwasher_285,young_couple,dishwasher,1.9,95,2024-04-01 22:10:00,2024-04-01 23:45:00,2024-04-01 22:10:00,2024-04-02 11:45:00,720,low
electric_stove_286,young_couple,electric_stove,1.04,26,2024-04-02 18:00:00,2024-04-02 18:26:00,2024-04-02 18:00:00,2024-04-02 18:26:00,0,none
oven_287,young_couple,oven,1.72,43,2024-04-03 18:30:00,2024-04-03 19:13:00,2024-04-03 18:30:00,2024-04-03 19:13:00,0,none
electric_stove_288,young_couple,electric_stove,1.0,25,2024-04-04 18:10:00,2024-04-04 18:35:00,2024-04-04 18:10:00,2024-04-04 18:35:00,0,none
electric_stove_289,young_couple,electric_stove,1.0,25,2024-04-04 19:50:00,2024-04-04 20:15:00,2024-04-04 19:50:00,2024-04-04 20:15:00,0,none
washing_machine_290,young_couple,washing_machine,0.4833,58,2024-04-04 21:10:00,2024-04-04 22:08:00,2024-04-04 21:10:00,2024-04-05 04:08:00,360,low
dryer_291,young_couple,dryer,2.9,58,2024-04-04 22:30:00,2024-04-04 23:28:00,2024-04-04 22:30:00,2024-04-05 05:28:00,360,low
electric_stove_292,young_couple,electric_stove,0.92,23,2024-04-05 19:20:00,2024-04-05 19:43:00,2024-04-05 19:20:00,2024-04-05 19:43:00,0,none
dishwasher_293,young_couple,dishwasher,1.76,88,2024-04-05 22:00:00,2024-04-05 23:28:00,2024-04-05 22:00:00,2024-04-06 11:28:00,720,low
washing_machine_294,young_couple,washing_machine,0.475,57,2024-04-06 12:10:00,2024-04-06 13:07:00,2024-04-06 12:10:00,2024-04-06 19:07:00,360,low
vacuum_cleaner_295,young_couple,vacuum_cleaner,0.46,23,2024-04-06 12:50:00,2024-04-06 13:13:00,2024-04-06 12:50:00,2024-04-06 13:13:00,0,none
dryer_296,young_couple,dryer,2.45,49,2024-04-06 14:10:00,2024-04-06 14:59:00,2024-04-06 14:10:00,2024-04-06 20:59:00,360,low
electric_stove_297,young_couple,electric_stove,1.0,25,2024-04-06 18:00:00,2024-04-06 18:25:00,2024-04-06 18:00:00,2024-04-06 18:25:00,0,none
dishwasher_298,young_couple,dishwasher,1.76,88,2024-04-06 21:50:00,2024-04-06 23:18:00,2024-04-06 21:50:00,2024-04-07 11:18:00,720,low
ev_charger_level2_299,young_couple,ev_charger_level2,22.08,184,2024-04-06 22:50:00,2024-04-07 01:54:00,2024-04-06 22:50:00,2024-04-07 09:54:00,480,medium
washing_machine_300,young_couple,washing_machine,0.5083,61,2024-04-07 11:20:00,2024-04-07 12:21:00,2024-04-07 11:20:00,2024-04-07 18:21:00,360,low
washing_machine_301,young_couple,washing_machine,0.4583,55,2024-04-07 13:20:00,2024-04-07 14:15:00,2024-04-07 13:20:00,2024-04-07 20:15:00,360,low
dryer_302,young_couple,dryer,2.5,50,2024-04-07 16:00:00,2024-04-07 16:50:00,2024-04-07 16:00:00,2024-04-07 22:50:00,360,low
electric_stove_303,young_couple,electric_stove,1.0,25,2024-04-07 18:50:00,2024-04-07 19:15:00,2024-04-07 18:50:00,2024-04-07 19:15:00,0,none
dishwasher_304,young_couple,dishwasher,1.92,96,2024-04-07 20:30:00,2024-04-07 22:06:00,2024-04-07 20:30:00,2024-04-08 10:06:00,720,low
ev_charger_level2_305,young_couple,ev_charger_level2,20.04,167,2024-04-08 22:00:00,2024-04-09 00:47:00,2024-04-08 22:00:00,2024-04-09 08:47:00,480,medium
ev_charger_level2_306,young_couple,ev_charger_level2,21.48,179,2024-04-09 02:30:00,2024-04-09 05:29:00,2024-04-09 02:30:00,2024-04-09 13:29:00,480,medium
electric_stove_307,young_couple,electric_stove,0.92,23,2024-04-09 19:50:00,2024-04-09 20:13:00,2024-04-09 19:50:00,2024-04-09 20:13:00,0,none
ev_charger_level2_308,young_couple,ev_charger_level2,22.68,189,2024-04-09 22:10:00,2024-04-10 01:19:00,2024-04-09 22:10:00,2024-04-10 09:19:00,480,medium
ev_charger_level2_309,young_couple,ev_charger_level2,25.2,210,2024-04-10 04:40:00,2024-04-10 08:10:00,2024-04-10 04:40:00,2024-04-10 16:10:00,480,medium
electric_stove_310,young_couple,electric_stove,1.12,28,2024-04-10 18:10:00,2024-04-10 18:38:00,2024-04-10 18:10:00,2024-04-10 18:38:00,0,none
ev_charger_level2_311,young_couple,ev_charger_level2,21.36,178,2024-04-10 20:40:00,2024-04-10 23:38:00,2024-04-10 20:40:00,2024-04-11 07:38:00,480,medium
dishwasher_312,young_couple,dishwasher,1.68,84,2024-04-10 22:50:00,2024-04-11 00:14:00,2024-04-10 22:50:00,2024-04-11 12:14:00,720,low
dishwasher_313,young_couple,dishwasher,2.08,104,2024-04-11 21:20:00,2024-04-11 23:04:00,2024-04-11 21:20:00,2024-04-12 11:04:00,720,low
oven_314,young_couple,oven,1.8,45,2024-04-12 19:50:00,2024-04-12 20:35:00,2024-04-12 19:50:00,2024-04-12 20:35:00,0,none
dishwasher_315,young_couple,dishwasher,1.74,87,2024-04-12 21:10:00,2024-04-12 22:37:00,2024-04-12 21:10:00,2024-04-13 10:37:00,720,low
vacuum_cleaner_316,young_couple,vacuum_cleaner,0.46,23,2024-04-13 14:20:00,2024-04-13 14:43:00,2024-04-13 14:20:00,2024-04-13 14:43:00,0,none
electric_stove_317,young_couple,electric_stove,1.16,29,2024-04-13 19:50:00,2024-04-13 20:19:00,2024-04-13 19:50:00,2024-04-13 20:19:00,0,none
vacuum_cleaner_318,young_couple,vacuum_cleaner,0.62,31,2024-04-14 13:50:00,2024-04-14 14:21:00,2024-04-14 13:50:00,2024-04-14 14:21:00,0,none
electric_stove_319,young_couple,electric_stove,0.96,24,2024-04-14 18:20:00,2024-04-14 18:44:00,2024-04-14 18:20:00,2024-04-14 18:44:00,0,none
oven_320,young_couple,oven,1.44,36,2024-04-14 18:40:00,2024-04-14 19:16:00,2024-04-14 18:40:00,2024-04-14 19:16:00,0,none
washing_machine_321,young_couple,washing_machine,0.5,60,2024-04-14 21:50:00,2024-04-14 22:50:00,2024-04-14 21:50:00,2024-04-15 04:50:00,360,low
dryer_322,young_couple,dryer,2.3,46,2024-04-14 23:50:00,2024-04-15 00:36:00,2024-04-14 23:50:00,2024-04-15 06:36:00,360,low
ev_charger_level2_323,young_couple,ev_charger_level2,22.32,186,2024-04-15 03:00:00,2024-04-15 06:06:00,2024-04-15 03:00:00,2024-04-15 14:06:00,480,medium
electric_stove_324,young_couple,electric_stove,1.24,31,2024-04-15 18:20:00,2024-04-15 18:51:00,2024-04-15 18:20:00,2024-04-15 18:51:00,0,none
oven_325,young_couple,oven,1.92,48,2024-04-15 19:10:00,2024-04-15 19:58:00,2024-04-15 19:10:00,2024-04-15 19:58:00,0,none
dishwasher_326,young_couple,dishwasher,1.66,83,2024-04-15 20:40:00,2024-04-15 22:03:00,2024-04-15 20:40:00,2024-04-16 10:03:00,720,low
ev_charger_level2_327,young_couple,ev_charger_level2,22.44,187,2024-04-16 05:40:00,2024-04-16 08:47:00,2024-04-16 05:40:00,2024-04-16 16:47:00,480,medium
oven_328,young_couple,oven,1.4,35,2024-04-16 18:00:00,2024-04-16 18:35:00,2024-04-16 18:00:00,2024-04-16 18:35:00,0,none
electric_stove_329,young_couple,electric_stove,0.92,23,2024-04-16 19:10:00,2024-04-16 19:33:00,2024-04-16 19:10:00,2024-04-16 19:33:00,0,none
ev_charger_level2_330,young_couple,ev_charger_level2,24.6,205,2024-04-16 19:10:00,2024-04-16 22:35:00,2024-04-16 19:10:00,2024-04-17 06:35:00,480,medium
dishwasher_331,young_couple,dishwasher,1.68,84,2024-04-16 21:40:00,2024-04-16 23:04:00,2024-04-16 21:40:00,2024-04-17 11:04:00,720,low
washing_machine_332,young_couple,washing_machine,0.5083,61,2024-04-17 10:00:00,2024-04-17 11:01:00,2024-04-17 10:00:00,2024-04-17 17:01:00,360,low
dryer_333,young_couple,dryer,2.05,41,2024-04-17 14:50:00,2024-04-17 15:31:00,2024-04-17 14:50:00,2024-04-17 21:31:00,360,low
dishwasher_334,young_couple,dishwasher,1.54,77,2024-04-17 21:20:00,2024-04-17 22:37:00,2024-04-17 21:20:00,2024-04-18 10:37:00,720,low
ev_charger_level2_335,young_couple,ev_charger_level2,19.44,162,2024-04-17 22:20:00,2024-04-18 01:02:00,2024-04-17 22:20:00,2024-04-18 09:02:00,480,medium
electric_stove_336,young_couple,electric_stove,1.2,30,2024-04-18 19:30:00,2024-04-18 20:00:00,2024-04-18 19:30:00,2024-04-18 20:00:00,0,none
dishwasher_337,young_couple,dishwasher,1.84,92,2024-04-18 21:40:00,2024-04-18 23:12:00,2024-04-18 21:40:00,2024-04-19 11:12:00,720,low
washing_machine_338,young_couple,washing_machine,0.4917,59,2024-04-19 10:10:00,2024-04-19 11:09:00,2024-04-19 10:10:00,2024-04-19 17:09:00,360,low
dryer_339,young_couple,dryer,2.65,53,2024-04-19 11:20:00,2024-04-19 12:13:00,2024-04-19 11:20:00,2024-04-19 18:13:00,360,low
electric_stove_340,young_couple,electric_stove,1.08,27,2024-04-19 19:30:00,2024-04-19 19:57:00,2024-04-19 19:30:00,2024-04-19 19:57:00,0,none
