Electricity.Timestep,Time,NonShiftable_Total_kWh,HardShiftable_Total_kWh,Total_Load_kWh
143580,4/9/2016 17:00,2.283789838127602,0.0029683572296967,2.2867581953572986
143640,4/9/2016 18:00,1.3831707071661727,0.003043369867033,1.3862140770332056
143700,4/9/2016 19:00,0.11368341488627379,0.002965163282667,0.11664857816894078
143760,4/9/2016 20:00,0.1702299926853176,0.0030058604293322,0.1732358531146498
143820,4/9/2016 21:00,0.6115662916867803,0.0030268909826891,0.6145931826694694
143880,4/9/2016 22:00,0.1349980594312286,0.0030977967489039,0.1380958561801325
143940,4/9/2016 23:00,0.0943729439321206,0.0029661047710684,0.097339048703189
144000,4/10/2016 00:00,0.0940568764026171,0.0029529279485181,0.09700980435113521
144060,4/10/2016 01:00,0.09266307635583769,0.0029921355213531,0.0956552118771908
144120,4/10/2016 02:00,0.1555954832824568,0.0029507875936692,0.158546270876126
144180,4/10/2016 03:00,0.1339499975274198,0.0030222445351893,0.13697224206260908
144240,4/10/2016 04:00,0.0964534633505799,0.0030113852721004,0.0994648486226803
144300,4/10/2016 05:00,0.2544345258640625,0.0029656591365902,0.2574001850006527
144360,4/10/2016 06:00,0.3437436956867249,0.0030004195440138,0.3467441152307387
144420,4/10/2016 07:00,0.6328134637534736,0.0030025041954434,0.6358159679489169
144480,4/10/2016 08:00,0.2325081488966094,0.0029705260975564,0.2354786749941658
144540,4/10/2016 09:00,0.23456171515017898,0.0029631682445571,0.2375248833947361
144600,4/10/2016 10:00,0.9321784518678402,0.0030592102702699,0.9352376621381101
144660,4/10/2016 11:00,1.4566433381863353,0.0029747008722064,1.4596180390585416
144720,4/10/2016 12:00,0.2780868875934222,0.0030412063560981,0.2811280939495203
144780,4/10/2016 13:00,0.096375948721774,0.0030419928814606,0.09941794160323461
144840,4/10/2016 14:00,0.0941683180215666,0.0032328391755886,0.0974011571971552
144900,4/10/2016 15:00,0.15862974100937172,0.8185508067250729,0.9771805477344446
144960,4/10/2016 16:00,0.16260129172938742,0.029370559490976597,0.19197185122036403
145020,4/10/2016 17:00,0.158338643025985,0.1360443241150186,0.2943829671410036
145080,4/10/2016 18:00,0.094181226713707,0.0030120363002185,0.0971932630139255
145140,4/10/2016 19:00,0.3947229610946591,0.0029506644244836,0.3976736255191427
145200,4/10/2016 20:00,0.42835811638278254,0.0030454516956579,0.43140356807844044
145260,4/10/2016 21:00,0.43893738309229235,0.0030404379292025,0.44197782102149485
145320,4/10/2016 22:00,0.34143049879727116,0.0030349470147832,0.34446544581205435
145380,4/10/2016 23:00,0.0946471942014429,0.002961032430282,0.09760822663172489
145440,4/11/2016 00:00,0.0960957147428028,0.00300998408806,0.0991056988308628
145500,4/11/2016 01:00,0.09013673994923829,0.0030179154731922,0.0931546554224305
145560,4/11/2016 02:00,0.0917527370662384,0.0031006199684816,0.09485335703472
145620,4/11/2016 03:00,0.1818210516020884,0.002963658959508,0.1847847105615964
145680,4/11/2016 04:00,0.09601818914834731,0.002961926774441,0.09898011592278831
145740,4/11/2016 05:00,0.1011744933205935,0.0030149617455236,0.1041894550661171
145800,4/11/2016 06:00,0.5562206565806445,0.0029343336826789,0.5591549902633234
145860,4/11/2016 07:00,1.0205704245354947,0.002931985081606,1.0235024096171008
145920,4/11/2016 08:00,0.5675880471384358,0.0030001227822406,0.5705881699206764
145980,4/11/2016 09:00,0.10266569091862252,0.0029641647165122,0.10562985563513472
146040,4/11/2016 10:00,0.0924005090846573,0.003000912722457,0.0954014218071143
146100,4/11/2016 11:00,0.09334034742227981,0.0029926023004918,0.09633294972277161
146160,4/11/2016 12:00,0.09439628533585363,0.0030546307037221,0.09745091603957573
146220,4/11/2016 13:00,0.10299464362475329,0.003018308137111,0.10601295176186429
146280,4/11/2016 14:00,0.18410381317654861,0.0030269671753232,0.1871307803518718
146340,4/11/2016 15:00,0.1000305692617219,0.0030429395896458,0.10307350885136769
146400,4/11/2016 16:00,0.0939629543528082,0.0029623136560128,0.096925268008821
146460,4/11/2016 17:00,0.1074227794318202,0.0030193506382323,0.1104421300700525
146520,4/11/2016 18:00,0.1025936744657801,0.086827197721013,0.1894208721867931
146580,4/11/2016 19:00,0.564587396984512,0.0029812057902859,0.5675686027747979
146640,4/11/2016 20:00,0.2047141197249712,0.0029346499860159,0.20764876971098709
146700,4/11/2016 21:00,0.15594543852970372,0.0029708450345037,0.15891628356420742
146760,4/11/2016 22:00,0.2786106967397464,0.0030263056787223,0.28163700241846873
146820,4/11/2016 23:00,0.0951306299944342,0.0029672301835997,0.0980978601780339
146880,4/12/2016 00:00,0.09789628916041158,0.0029368460950613,0.10083313525547288
146940,4/12/2016 01:00,0.18392672613992334,0.0029312741482048,0.18685800028812813
147000,4/12/2016 02:00,0.09760406795118871,0.0030522868022126,0.10065635475340132
147060,4/12/2016 03:00,0.09606829421745619,0.0030238124914766,0.09909210670893279
147120,4/12/2016 04:00,0.09383588983724671,0.0029483643697833,0.09678425420703
147180,4/12/2016 05:00,0.0952676909702351,0.0029911050943645,0.0982587960645996
147240,4/12/2016 06:00,0.15388479680585831,0.0030208893945679,0.15690568620042622
147300,4/12/2016 07:00,0.570255742133256,0.0030640046620271,0.5733197467952831
147360,4/12/2016 08:00,0.2696555440266726,0.0030511788455925,0.27270672287226505
147420,4/12/2016 09:00,0.0947445284167248,0.0030201431353494,0.0977646715520742
147480,4/12/2016 10:00,0.1441350191788229,0.0029704080019843,0.1471054271808072
147540,4/12/2016 11:00,0.14025959340460561,0.0030769768936323,0.1433365702982379
147600,4/12/2016 12:00,0.09462928080662969,0.0030718853667004,0.09770116617333009
147660,4/12/2016 13:00,0.09457298541701392,0.0029328705034469,0.09750585592046082
147720,4/12/2016 14:00,0.0938185488813401,0.0029915689352562,0.0968101178165963
147780,4/12/2016 15:00,0.12460924131221339,0.0030135419916592,0.12762278330387258
147840,4/12/2016 16:00,0.32476479895528854,0.0029655781601206,0.32773037711540914
147900,4/12/2016 17:00,0.3944454303682224,0.0029218254641464,0.39736725583236876
147960,4/12/2016 18:00,0.11121792050575283,0.0030483297066917,0.11426625021244452
148020,4/12/2016 19:00,0.20596739636930708,0.5590215020339372,0.7649888984032442
148080,4/12/2016 20:00,0.11083920624228469,0.11042512582827241,0.2212643320705571
148140,4/12/2016 21:00,0.27575872396479756,0.0868574590357352,0.3626161830005328
148200,4/12/2016 22:00,0.16843081294360612,0.0030198637833798,0.1714506767269859
148260,4/12/2016 23:00,0.094378485424102,0.0030624706070106,0.09744095603111261
148320,4/13/2016 00:00,0.0946650019007077,0.0030489289437083,0.097713930844416
148380,4/13/2016 01:00,0.10205984140413221,0.0029962701935567,0.1050561115976889
148440,4/13/2016 02:00,0.1857329590067812,0.0029972685933125,0.1887302276000937
148500,4/13/2016 03:00,0.0942802161781599,0.0030550788942219,0.0973352950723818
148560,4/13/2016 04:00,0.0939310267425802,0.0029889730289563,0.09691999977153651
148620,4/13/2016 05:00,0.0940593312823704,0.0030045986655642,0.0970639299479346
148680,4/13/2016 06:00,0.7347612954778656,0.0030090958522824,0.737770391330148
148740,4/13/2016 07:00,0.6421413684810526,0.002981147438236,0.6451225159192886
148800,4/13/2016 08:00,0.2037114077218703,0.0029092869467157,0.20662069466858599
148860,4/13/2016 09:00,0.09466504389514341,0.0029844787775768,0.0976495226727202
148920,4/13/2016 10:00,0.09395789294089389,0.0030201391783685,0.0969780321192624
148980,4/13/2016 11:00,0.0971372200079911,0.0031173220197889,0.10025454202778
149040,4/13/2016 12:00,0.13584129271992829,0.0029659516275578,0.1388072443474861
149100,4/13/2016 13:00,0.14117930963332578,0.0030010436518118,0.1441803532851376
149160,4/13/2016 14:00,0.09669065479721069,0.0029887309324601,0.09967938572967079
149220,4/13/2016 15:00,0.09553440615581757,0.002954360645449,0.09848876680126657
149280,4/13/2016 16:00,0.0927173018523043,0.0029995571413333,0.0957168589936376
149340,4/13/2016 17:00,0.138650370551362,0.0029464452061004,0.1415968157574624
149400,4/13/2016 18:00,0.13440797062171012,0.16139233030662992,0.29580030092834003
149460,4/13/2016 19:00,0.1057597489972291,1.8775212195929203,1.9832809685901494
149520,4/13/2016 20:00,0.3279758121273839,0.7445263013811818,1.0725021135085657
149580,4/13/2016 21:00,0.3498395263595683,0.1421606563026179,0.49200018266218615
149640,4/13/2016 22:00,0.4306821399269441,0.0029951036628921,0.43367724358983617
149700,4/13/2016 23:00,0.1166536579459707,0.0030199354495036,0.1196735933954743
149760,4/14/2016 00:00,0.09228204518688249,0.0030173483016864,0.09529939348856889
149820,4/14/2016 01:00,0.0958936528030792,0.0030079063394465,0.0989015591425257
149880,4/14/2016 02:00,0.09338379420993889,0.0030155764627371,0.096399370672676
149940,4/14/2016 03:00,0.16484352547734948,0.0030605095485092,0.16790403502585868
150000,4/14/2016 04:00,0.11492990122979,0.0030294445545618,0.1179593457843518
150060,4/14/2016 05:00,0.09490319926446751,0.003037287464872,0.09794048672933951
150120,4/14/2016 06:00,0.7074739880075691,0.0030140467781801,0.7104880347857492
150180,4/14/2016 07:00,0.6989797964608881,0.0029974564113283,0.7019772528722165
150240,4/14/2016 08:00,0.40672796702288466,0.0029598899488606,0.40968785697174526
150300,4/14/2016 09:00,0.127631863291195,0.0029757382414655,0.1306076015326605
150360,4/14/2016 10:00,0.09545848237718559,0.0030105762645975,0.09846905864178308
150420,4/14/2016 11:00,0.0930573469190394,0.0030365783997185,0.0960939253187579
150480,4/14/2016 12:00,0.0963885024039619,0.0030307991186322,0.09941930152259411
150540,4/14/2016 13:00,0.1668873487249441,0.0030404681462463,0.1699278168711904
150600,4/14/2016 14:00,0.118656507421823,0.0030298473455872,0.1216863547674102
150660,4/14/2016 15:00,0.09539637996701061,0.0030350500085286,0.09843142997553922
150720,4/14/2016 16:00,0.09368170362488171,0.0030099419770776,0.09669164560195931
150780,4/14/2016 17:00,0.09442045118380561,0.0030231491315832,0.09744360031538882
150840,4/14/2016 18:00,0.22210257022154672,0.0029302530285534,0.22503282325010013
150900,4/14/2016 19:00,0.6510946617430267,0.0030002350515539,0.6540948967945805
150960,4/14/2016 20:00,0.29666431873027704,0.0029031230279264,0.29956744175820343
151020,4/14/2016 21:00,0.1157668596293992,0.0030054565422066,0.1187723161716058
151080,4/14/2016 22:00,0.19072957063590096,0.0030083241290103,0.19373789476491127
151140,4/14/2016 23:00,0.132298747348392,0.0029146106682803,0.1352133580166723
151200,4/15/2016 00:00,0.09674385026879288,0.0030144663344602,0.09975831660325309
151260,4/15/2016 01:00,0.15298867782562,0.0029504134470045,0.1559390912726245
151320,4/15/2016 02:00,0.11700215097507988,0.0029536594373978,0.11995581041247767
151380,4/15/2016 03:00,0.09346684919042719,0.0029714905074127,0.0964383396978399
151440,4/15/2016 04:00,0.0936277499041485,0.0030189460900816,0.0966466959942301
151500,4/15/2016 05:00,0.0953960131977375,0.0029877333824431,0.09838374658018059
151560,4/15/2016 06:00,0.176500740323583,0.0029463467007639,0.17944708702434692
151620,4/15/2016 07:00,0.7155841452183327,0.0029711202107809,0.7185552654291136
151680,4/15/2016 08:00,0.09960755439474,0.0029546674591771,0.1025622218539171
151740,4/15/2016 09:00,0.09449661238967251,0.0030241628674797,0.0975207752571522
151800,4/15/2016 10:00,0.13052452055192212,0.0030409570249363,0.13356547757685844
151860,4/15/2016 11:00,0.1520961065932458,0.0029891918292293,0.1550852984224751
151920,4/15/2016 12:00,0.0936264372899275,0.0029613834784055,0.096587820768333
151980,4/15/2016 13:00,0.09156780412218299,0.0029780548230344,0.09454585894521739
152040,4/15/2016 14:00,0.09517593102424471,0.0030245706898836,0.09820050171412831
152100,4/15/2016 15:00,0.1156483173154569,0.0030362251427427,0.1186845424581996
152160,4/15/2016 16:00,0.1724011515141341,0.0029784869459439,0.175379638460078
152220,4/15/2016 17:00,0.0949467188802229,0.0031791301547849,0.09812584903500779
152280,4/15/2016 18:00,0.12239803261524741,0.8842843826025086,1.006682415217756
152340,4/15/2016 19:00,1.2764667803259548,0.5999519125322941,1.876418692858249
152400,4/15/2016 20:00,0.768470359655777,0.20602888044416948,0.9744992400999465
152460,4/15/2016 21:00,0.6023649904903384,0.0856692279800043,0.6880342184703427
152520,4/15/2016 22:00,0.46142086803959553,0.0029503743333509,0.4643712423729464
152580,4/15/2016 23:00,0.39652797345462054,0.0029516195245976,0.39947959297921815
152640,4/16/2016 00:00,0.0926807358802985,0.0029956246149977,0.0956763604952962
152700,4/16/2016 01:00,0.0937115451396288,0.0029856174667875,0.0966971626064163
152760,4/16/2016 02:00,0.18346122247428218,0.0029443785302876,0.18640560100456977
152820,4/16/2016 03:00,0.09297782105013139,0.0030464524334804,0.09602427348361178
152880,4/16/2016 04:00,0.09426498716932641,0.0029969961707485,0.09726198334007491
152940,4/16/2016 05:00,0.0960361228137365,0.0029483724910687,0.0989844953048052
153000,4/16/2016 06:00,0.11637971997040819,0.0030739040240673,0.1194536239944755
153060,4/16/2016 07:00,0.3566648275641346,0.0029274547914932,0.3595922823556278
153120,4/16/2016 08:00,0.46893276308295245,0.07198052077585139,0.5409132838588039
153180,4/16/2016 09:00,0.8470568455639373,1.7470430875587348,2.5940999331226724
153240,4/16/2016 10:00,0.09801107449663221,0.8387851550317834,0.9367962295284156
153300,4/16/2016 11:00,1.2715739455423205,1.2898477149826033,2.561421660524924
153360,4/16/2016 12:00,0.19997698083233043,0.4666948661775712,0.6666718470099017
153420,4/16/2016 13:00,0.16378822260861195,0.0029990243541348,0.16678724696274674
153480,4/16/2016 14:00,2.3541223917745246,0.3499237672300749,2.7040461590045997
153540,4/16/2016 15:00,0.29372920125004504,1.3134830015548673,1.6072122028049123
153600,4/16/2016 16:00,0.1379598461414814,0.0029687085370074,0.1409285546784888
153660,4/16/2016 17:00,0.1210553325845453,0.0029955416135673,0.1240508741981126
153720,4/16/2016 18:00,0.7778440190799142,0.0029387725774475,0.7807827916573616
153780,4/16/2016 19:00,0.18337492726123453,0.0030548243677169,0.18642975162895142
153840,4/16/2016 20:00,0.30748006651140725,0.0030505248925812,0.3105305914039884
153900,4/16/2016 21:00,0.5543061732293816,0.0029629733802024,0.5572691466095839
153960,4/16/2016 22:00,0.44454476686018485,0.0030180678159813,0.44756283467616614
154020,4/16/2016 23:00,0.15085392294142844,0.0029904926705098,0.15384441561193823
154080,4/17/2016 00:00,0.17332107942886893,0.0029859196086543,0.17630699903752323
154140,4/17/2016 01:00,0.0954464985366993,0.0030455141805144,0.0984920127172137
154200,4/17/2016 02:00,0.09455491629292351,0.0029607100028521,0.0975156262957756
154260,4/17/2016 03:00,0.09532309581062001,0.0030254565138123,0.0983485523244323
154320,4/17/2016 04:00,0.09550027408564479,0.0030117920384079,0.0985120661240527
154380,4/17/2016 05:00,0.1696190989940182,0.003012674401412,0.1726317733954302
154440,4/17/2016 06:00,0.8125311416354966,0.002979880175451,0.8155110218109476
154500,4/17/2016 07:00,0.25271152357918175,0.002985890142404,0.2556974137215858
154560,4/17/2016 08:00,0.6969953430962064,0.002973158508114,0.6999685016043203
154620,4/17/2016 09:00,0.18979539517612257,0.0030039978262597,0.19279939300238227
154680,4/17/2016 10:00,0.4375564916574366,0.0029742691819619,0.4405307608393985
154740,4/17/2016 11:00,0.3946576427543906,0.0030330595107049,0.3976907022650955
154800,4/17/2016 12:00,0.34937345934297614,0.0030074140579447,0.35238087340092084
154860,4/17/2016 13:00,0.5714344384219571,0.0029722987910944,0.5744067372130515
154920,4/17/2016 14:00,1.178363530892838,0.0029779931254103,1.1813415240182483
154980,4/17/2016 15:00,0.14301055066834625,0.0029785773306523,0.14598912799899855
155040,4/17/2016 16:00,0.13703799846873982,0.0290935089845928,0.1661315074533326
155100,4/17/2016 17:00,0.09511120940160268,0.1200068844775371,0.21511809387913977
155160,4/17/2016 18:00,0.09370439299685,0.029836719752108,0.123541112748958
155220,4/17/2016 19:00,0.15668059582562902,0.0029924484371738,0.15967304426280282
155280,4/17/2016 20:00,0.1703618834911603,0.003033011133097,0.1733948946242573
155340,4/17/2016 21:00,0.16330929668256366,0.0030254320402828,0.16633472872284646
155400,4/17/2016 22:00,0.11469875251736192,0.0029735471535848,0.11767229967094672
155460,4/17/2016 23:00,0.11424757110393899,0.0030246751290295,0.11727224623296849
155520,4/18/2016 00:00,0.144274251043051,0.0030428603012505,0.1473171113443015
155580,4/18/2016 01:00,0.13436394819418282,0.0030342101296301,0.1373981583238129
155640,4/18/2016 02:00,0.0958487132424107,0.0030326813054288,0.09888139454783951
155700,4/18/2016 03:00,0.09211052318424431,0.0029730065116272,0.09508352969587151
155760,4/18/2016 04:00,0.0965788887724775,0.0029834478785969,0.0995623366510744
155820,4/18/2016 05:00,0.16801315942624928,0.0030013498176906,0.17101450924393988
155880,4/18/2016 06:00,0.2099892548523793,0.0030080088793402,0.21299726373171948
155940,4/18/2016 07:00,0.1413715673158604,0.0029912079857012,0.1443627753015616
156000,4/18/2016 08:00,0.09437214334998521,0.0029806288528951,0.09735277220288031
156060,4/18/2016 09:00,0.09427030756721569,0.0029741381514089,0.09724444571862459
156120,4/18/2016 10:00,0.1020232239775825,0.0030383976490201,0.1050616216266026
156180,4/18/2016 11:00,0.16064938174934892,0.0030091439053128,0.1636585256546617
156240,4/18/2016 12:00,0.0948694546417656,0.0029917481186721,0.09786120276043771
156300,4/18/2016 13:00,0.09479554742831171,0.0029177727927948,0.09771332022110651
156360,4/18/2016 14:00,0.09388092566760478,0.0029679668169429,0.09684889248454769
156420,4/18/2016 15:00,0.1722901523048682,1.4073435555209441,1.5796337078258122
156480,4/18/2016 16:00,0.5080712846449551,0.2078248452194294,0.7158961298643844
156540,4/18/2016 17:00,0.1611241322897767,0.40255087125888295,0.5636750035486596
156600,4/18/2016 18:00,0.34018090400225365,1.4876891468642888,1.8278700508665424
156660,4/18/2016 19:00,0.3706819492882523,0.8053962400069566,1.176078189295209
156720,4/18/2016 20:00,0.33593162600497145,0.046488206209784104,0.38241983221475556
156780,4/18/2016 21:00,0.4063809643419996,0.0029618096274742,0.4093427739694738
156840,4/18/2016 22:00,0.1557012306856552,0.003002662988942,0.1587038936745972
156900,4/18/2016 23:00,0.1351672378523161,0.0030578424958814,0.1382250803481975
156960,4/19/2016 00:00,0.136179876470989,0.0030611273082695,0.1392410037792585
157020,4/19/2016 01:00,0.09356304826931791,0.0030135590555723,0.0965766073248902
157080,4/19/2016 02:00,0.0949065269871282,0.003018226885012,0.0979247538721402
157140,4/19/2016 03:00,0.0953900783603769,0.0030072676565197,0.09839734601689659
157200,4/19/2016 04:00,0.1697888617259647,0.0029907383282922,0.17277960005425688
157260,4/19/2016 05:00,0.11232140488725552,0.0030516252608017,0.11537303014805722
157320,4/19/2016 06:00,0.23553665170493016,0.00302478856822,0.23856144027315015
157380,4/19/2016 07:00,0.5836564570585507,0.0030103758883937,0.5866668329469444
157440,4/19/2016 08:00,0.133072591344936,0.0030308339181807,0.1361034252631167
157500,4/19/2016 09:00,0.151496368681086,0.0030106807481515,0.15450704942923751
157560,4/19/2016 10:00,0.1295038021689209,0.002996685554558,0.13250048772347892
157620,4/19/2016 11:00,0.09292167782314571,0.0030145064113535,0.0959361842344992
157680,4/19/2016 12:00,0.09302018429181391,0.0030230112408587,0.09604319553267261
157740,4/19/2016 13:00,0.0929021967165698,0.0030332359995936,0.0959354327161634
157800,4/19/2016 14:00,0.1245343627607035,0.0029952737022134,0.1275296364629169
157860,4/19/2016 15:00,0.1423118603204244,0.0030258108094783,0.1453376711299027
157920,4/19/2016 16:00,0.0950051474258264,0.0029864993008166,0.097991646726643
157980,4/19/2016 17:00,0.0935362257897406,0.0029843521531869,0.09652057794292751
158040,4/19/2016 18:00,0.10797295962153698,0.9320089735526136,1.0399819331741507
158100,4/19/2016 19:00,0.6220796897260044,0.7848163567339452,1.4068960464599496
158160,4/19/2016 20:00,0.2985335490234839,0.0351359747413817,0.3336695237648656
158220,4/19/2016 21:00,0.8044882864768803,0.0029928925008433,0.8074811789777236
158280,4/19/2016 22:00,1.7462968678618,0.0029473134715485,1.7492441813333486
158340,4/19/2016 23:00,0.13343597727075313,0.0030210943335806,0.13645707160433374
158400,4/20/2016 00:00,0.1370626153155611,0.0030434548604247,0.1401060701759858
158460,4/20/2016 01:00,0.094044806955978,0.0030548650149044,0.0970996719708824
158520,4/20/2016 02:00,0.0962898279167032,0.0029841586897225,0.0992739866064257
158580,4/20/2016 03:00,0.0955687808877473,0.0029712815295974,0.0985400624173447
158640,4/20/2016 04:00,0.1772940015849461,0.0030351199506049,0.180329121535551
158700,4/20/2016 05:00,0.10635501244253139,0.0029495957629756,0.10930460820550698
158760,4/20/2016 06:00,0.6507865676811295,0.0030335588582546,0.6538201265393841
158820,4/20/2016 07:00,0.3040351025581677,0.0030115354040631,0.3070466379622308
158880,4/20/2016 08:00,0.11041272910623291,0.0030040258590424,0.11341675496527531
158940,4/20/2016 09:00,0.15589435604926333,0.0029871050418703,0.15888146109113363
159000,4/20/2016 10:00,0.12119992171199331,0.0029725489523554,0.12417247066434871
159060,4/20/2016 11:00,0.09587147819877248,0.0029988926824281,0.09887037088120058
159120,4/20/2016 12:00,0.0951127687963653,0.0030088798949697,0.098121648691335
159180,4/20/2016 13:00,0.09393458671625639,0.00303374294769,0.09696832966394639
159240,4/20/2016 14:00,0.1674455256412342,0.0029963515226711,0.1704418771639053
159300,4/20/2016 15:00,0.0964572858942226,0.0029258299110899,0.0993831158053125
159360,4/20/2016 16:00,0.09261814928230999,0.0029834188617522,0.09560156814406219
159420,4/20/2016 17:00,0.0936390271463105,0.0029696716455831,0.0966086987918936
159480,4/20/2016 18:00,0.3437292212041859,0.766436272009836,1.110165493214022
159540,4/20/2016 19:00,0.1569462982902058,0.0296444685778403,0.1865907668680461
159600,4/20/2016 20:00,0.511309309904627,0.13557723690050152,0.6468865468051285
159660,4/20/2016 21:00,0.6497500486711584,0.0028755420602396,0.652625590731398
159720,4/20/2016 22:00,0.41454592489645836,0.0029839955024482,0.4175299203989066
159780,4/20/2016 23:00,0.2713306936660634,0.0030422360418676,0.274372929707931
159840,4/21/2016 00:00,0.1673975360759631,0.0030209453744019,0.170418481450365
159900,4/21/2016 01:00,0.10525286470823851,0.0030142649840552,0.10826712969229371
159960,4/21/2016 02:00,0.09589140449193471,0.0030189466837945,0.09891035117572922
160020,4/21/2016 03:00,0.09240922262891141,0.0030054487357977,0.0954146713647091
160080,4/21/2016 04:00,0.14831117194249355,0.0030493365295922,0.15136050847208574
160140,4/21/2016 05:00,0.3115816210925789,0.0030075017329985,0.31458912282557744
160200,4/21/2016 06:00,1.1074950622143587,0.0030257941247177,1.1105208563390763
160260,4/21/2016 07:00,0.2582163374119251,0.0029915380530703,0.2612078754649954
160320,4/21/2016 08:00,0.1154126136886008,0.0029956459070599,0.1184082595956607
160380,4/21/2016 09:00,0.10227758697858673,0.0029544031140071,0.10523199009259383
160440,4/21/2016 10:00,0.17692851987324032,0.0030352929863275,0.1799638128595678
160500,4/21/2016 11:00,0.0977270303115821,0.0029506485028954,0.1006776788144775
160560,4/21/2016 12:00,0.0954601744526514,0.0029793518407833,0.09843952629343469
160620,4/21/2016 13:00,0.09392069548812171,0.0030389683659665,0.0969596638540882
160680,4/21/2016 14:00,0.10658921742779001,0.0029957982344266,0.10958501566221661
160740,4/21/2016 15:00,0.16888772008699734,0.0030416851185751,0.17192940520557246
160800,4/21/2016 16:00,0.2613002701853427,0.0029825764488688,0.2642828466342115
160860,4/21/2016 17:00,0.31921429058387224,0.3428304632426024,0.6620447538264747
160920,4/21/2016 18:00,0.8333865361227879,0.4817397769456893,1.3151263130684772
160980,4/21/2016 19:00,0.6092171230967216,0.7667735719811031,1.3759906950778247
161040,4/21/2016 20:00,0.2721258201132484,1.7943396742343767,2.066465494347625
161100,4/21/2016 21:00,0.14161274384713698,0.14674599853979892,0.28835874238693593
161160,4/21/2016 22:00,0.10885405115126741,0.0044373097389366995,0.11329136089020411
161220,4/21/2016 23:00,0.09059457612137549,0.0029841290957055,0.09357870521708099
161280,4/22/2016 00:00,0.12405229253058792,0.0029646455604401,0.12701693809102801
161340,4/22/2016 01:00,0.1614701772923045,0.0029932255283968,0.1644634028207013
161400,4/22/2016 02:00,0.0944746876907018,0.0030516905440853,0.0975263782347871
161460,4/22/2016 03:00,0.0944228140646714,0.0029552017762418,0.0973780158409132
161520,4/22/2016 04:00,0.09417155574466629,0.0029357985584132,0.09710735430307949
161580,4/22/2016 05:00,0.0962589133380291,0.0030585742567442,0.09931748759477331
161640,4/22/2016 06:00,0.7275944555570991,0.0030172805094615,0.7306117360665606
161700,4/22/2016 07:00,0.20270130827583882,0.0029596544024832,0.205660962678322
161760,4/22/2016 08:00,0.1581507438311968,0.0029743891495642,0.16112513298076098
161820,4/22/2016 09:00,0.09500131029203059,0.0030140797955708,0.09801539008760139
161880,4/22/2016 10:00,0.10875669320751491,0.0029589356960222,0.1117156289035371
161940,4/22/2016 11:00,0.1668101915785317,0.0029722172245882,0.1697824088031199
162000,4/22/2016 12:00,0.09594849612621321,0.0029974135054076,0.09894590963162081
162060,4/22/2016 13:00,0.09598854173482581,0.0030128199971261,0.09900136173195191
162120,4/22/2016 14:00,0.095269612224183,0.0030720399993561,0.09834165222353909
162180,4/22/2016 15:00,0.12445632708113478,0.0030128779194349,0.12746920500056969
162240,4/22/2016 16:00,0.15058316697889854,0.0030728310695033,0.15365599804840183
162300,4/22/2016 17:00,0.536182750137473,0.0030559203904244,0.5392386705278973
162360,4/22/2016 18:00,0.1072708310618053,0.29434107104806134,0.40161190210986664
162420,4/22/2016 19:00,0.2368057008639755,0.9143241345315345,1.15112983539551
162480,4/22/2016 20:00,0.17971036638402363,0.6678973217666583,0.8476076881506819
162540,4/22/2016 21:00,0.48325144896231853,0.00307309840144,0.4863245473637585
162600,4/22/2016 22:00,0.39684719005720753,0.0030017400171343,0.39984893007434186
162660,4/22/2016 23:00,0.3975609407103533,0.0030216499690662,0.4005825906794195
162720,4/23/2016 00:00,0.20771139528504032,0.0029493921896566,0.2106607874746969
162780,4/23/2016 01:00,0.1567198239801247,0.0030037932396205,0.1597236172197452
162840,4/23/2016 02:00,0.107788734725511,0.0029562019383739,0.1107449366638849
162900,4/23/2016 03:00,0.09560406385858482,0.0029756690030905,0.09857973286167532
162960,4/23/2016 04:00,0.09515149285179318,0.0029299345814818,0.09808142743327498
163020,4/23/2016 05:00,0.1494656452720938,0.0030622043422975,0.1525278496143913
163080,4/23/2016 06:00,0.7045397817848118,0.0029609518725367,0.7075007336573486
163140,4/23/2016 07:00,0.24504449879401477,0.0029395735456995,0.24798407233971426
163200,4/23/2016 08:00,0.8409297717809333,0.0030676797092294,0.8439974514901627
163260,4/23/2016 09:00,0.11104272326139841,0.45803250105738547,0.5690752243187839
163320,4/23/2016 10:00,0.4559127459923703,0.3774120070194166,0.8333247530117869
163380,4/23/2016 11:00,0.38299388850644317,0.1460692273159199,0.5290631158223631
163440,4/23/2016 12:00,0.9138355971968622,0.0051819702215387,0.9190175674184009
163500,4/23/2016 13:00,0.0941538509143516,0.156452084092662,0.2506059350070136
163560,4/23/2016 14:00,0.10930713249733308,1.177887737602376,1.2871948700997091
163620,4/23/2016 15:00,0.1117708489192407,0.4008310082752826,0.5126018571945233
163680,4/23/2016 16:00,0.19686610634202897,0.0761855530546801,0.27305165939670906
163740,4/23/2016 17:00,0.13186679807570592,0.0030691500415074,0.13493594811721332
163800,4/23/2016 18:00,0.30134917286936935,0.0029856393097057,0.30433481217907504
163860,4/23/2016 19:00,0.7757155780072797,0.0029337087116589,0.7786492867189386
163920,4/23/2016 20:00,0.1663179150259347,0.003085166328625,0.1694030813545597
163980,4/23/2016 21:00,0.14318590812103668,0.0029703161968405,0.14615622431787717
164040,4/23/2016 22:00,0.2290856743272588,0.0029964173730848,0.23208209170034358
